iter	Logloss	Accuracy
173	0.3081496697	0.8481967066
174	0.3079108302	0.8485434938
175	0.307726382	0.8484763737
176	0.3076373922	0.8485770539
177	0.3074495525	0.848856721
178	0.3071256728	0.8487336674
179	0.3068826191	0.8488119742
180	0.3068638962	0.8487560408
181	0.3067940377	0.8487896009
182	0.3067217735	0.8489014677
183	0.3063852278	0.8490692679
184	0.3063512138	0.849102828
185	0.306107142	0.8493936818
186	0.3059734088	0.8494384285
187	0.3058288436	0.8496174154
188	0.3056489877	0.8498523358
189	0.305548586	0.849774029
190	0.3053104541	0.8499642026
191	0.3051393773	0.8501320029
192	0.3051253347	0.8501320029
193	0.3046426866	0.8508032039
194	0.3046252751	0.8508032039
195	0.3043993593	0.8508926973
196	0.3043810718	0.8508815106
197	0.3041351028	0.8514296581
198	0.304015152	0.8512842313
199	0.3037636898	0.8517652586
200	0.3035335745	0.8516757652
201	0.3034721033	0.8517988187
202	0.3033924697	0.8517316986
203	0.3033121315	0.8519554323
204	0.3032507797	0.8518994988
205	0.3030594953	0.8523022194
206	0.3028092292	0.8526266333
207	0.3025216935	0.8526825667
208	0.3024344608	0.8528168069
209	0.3023687222	0.8528168069
210	0.3021847735	0.8529286737
211	0.3021459851	0.8529510471
212	0.3018162862	0.853342581
213	0.3015241178	0.8535215679
214	0.3013054056	0.8536222481
215	0.3011033402	0.8537117415
216	0.3009555467	0.8538907285
217	0.3007760707	0.8540025953
218	0.3006826089	0.854226329
219	0.3005639968	0.8541592089
220	0.3004037298	0.8542151423
221	0.3001140785	0.8552443172
222	0.2999546242	0.8553449973
223	0.2998511805	0.8550988903
224	0.2997077874	0.8550988903
225	0.2996467603	0.8549758368
226	0.2995398643	0.8550205835
227	0.2993319357	0.8550765169
228	0.2993316692	0.855110077
229	0.2989600789	0.8550541435
230	0.2987924358	0.855110077
231	0.2985719762	0.8550877036
232	0.2983786496	0.8552443172
233	0.2981931502	0.8552778772
234	0.2981404495	0.8554568641
235	0.2980072237	0.8556134777
236	0.2978639806	0.855568731
237	0.2976504378	0.8561056918
238	0.2974801846	0.8559155182
239	0.2973934005	0.8561056918
240	0.2973541555	0.8562623054
241	0.2972627821	0.8562287453
242	0.2972515527	0.8561951853
243	0.2971599748	0.8562175586
244	0.2969191428	0.8563741722
245	0.2966840237	0.856273492
246	0.2965668532	0.8562623054
247	0.2963752733	0.8567657061
248	0.2963020384	0.8564748523
249	0.2962232962	0.8565531591
250	0.2961557212	0.8567433327
251	0.2960390129	0.856698586
252	0.2957980612	0.856911133
253	0.2957930099	0.856911133
254	0.2957554429	0.8568775729
255	0.2955077058	0.8569223197
256	0.2953121379	0.8574257204
257	0.2951675553	0.8575487739
258	0.2949930193	0.8575264006
259	0.2949394419	0.8575487739
260	0.2948713196	0.8574928405
261	0.2947227843	0.8574369071
262	0.2946155528	0.8574704672
263	0.2945828531	0.8574369071
264	0.2945348439	0.8574592805
265	0.2944605141	0.8574816538
266	0.2942845967	0.8574816538
267	0.2942716322	0.8575487739
268	0.294209534	0.8576047074
269	0.2941898086	0.8575935207
270	0.2939838509	0.8578731878
271	0.2938370119	0.8579850546
272	0.2936521444	0.8579179345
273	0.2935801455	0.8579850546
274	0.2934712979	0.8580857347
275	0.2933445154	0.8583542151
276	0.2932791704	0.858466082
277	0.2930367257	0.8587793091
278	0.2929379369	0.8587233757
279	0.2927151343	0.8588128692
280	0.2926167118	0.858958296
281	0.2925104326	0.8590366028
282	0.2922379566	0.859137283
283	0.2920033182	0.859170843
284	0.2919492315	0.8591260963
285	0.2919091288	0.8590813496
286	0.2916056868	0.8594840702
287	0.291425545	0.8597525506
288	0.2912788889	0.8599539109
289	0.291110011	0.8601105244
290	0.2909683084	0.8599874709
291	0.2909243172	0.8599762842
292	0.2907966992	0.8600881511
293	0.2906706387	0.8601328978
294	0.2906704672	0.8601440845
295	0.2905487941	0.8600993377
296	0.2904047421	0.8602447646
297	0.2903588207	0.8603454448
298	0.2901402885	0.8604237516
299	0.2897945927	0.8607146053
300	0.289749444	0.8608600322
301	0.2896280708	0.8610054591
302	0.2896114783	0.8609607124
303	0.2894146526	0.8611956327
304	0.2892887509	0.8613186862
305	0.2891669618	0.8615312332
306	0.2890176164	0.86157598
307	0.2889245883	0.8616878468
308	0.2887565265	0.8617773403
309	0.2885308155	0.8618780204
310	0.2884339757	0.8617885269
311	0.2882286034	0.861822087
312	0.288091946	0.8618444604
313	0.2880310193	0.8616542867
314	0.2879502053	0.8616319134
315	0.2877646149	0.8619451405
316	0.2876387649	0.8617885269
317	0.2874982924	0.861855647
318	0.2874648483	0.8619227671
319	0.2873644207	0.8619451405
320	0.2873499733	0.8619451405
321	0.2872657976	0.8621129408
322	0.2871672598	0.8619563272
323	0.2869339491	0.8622136209
324	0.2868799825	0.862247181
325	0.2867794779	0.8622919277
326	0.2866599736	0.8623814212
327	0.2865866065	0.8624597279
328	0.2865071228	0.8624709146
329	0.2864670552	0.8623031144
330	0.2862766734	0.862739395
331	0.2862507501	0.8626610882
332	0.2861444682	0.8626834616
333	0.285883795	0.8628512619
334	0.2857510607	0.862705835
335	0.2856822956	0.8627505817
336	0.2855021494	0.8629855021
337	0.2854647011	0.862918382
338	0.2853393973	0.8630302488
339	0.2852020525	0.8631421156
340	0.2849213676	0.8634217827
341	0.284892768	0.8635000895
342	0.2847688113	0.8635672096
343	0.2846520339	0.8636455164
344	0.2845151224	0.8636567031
345	0.2843435983	0.8636902631
346	0.2842540094	0.863623143
347	0.284226558	0.8635783963
348	0.283920945	0.8640370503
349	0.2837486209	0.8640146769
350	0.2836488562	0.8640034902
351	0.2834806817	0.8640594237
352	0.2834226561	0.864081797
353	0.2833923593	0.8641153571
354	0.2833504145	0.8642160372
355	0.2833324117	0.8643390907
356	0.2831819064	0.8644733309
357	0.2831599228	0.8644509576
358	0.2829071035	0.8645963845
359	0.2827309319	0.8648313048
360	0.2825478345	0.8650997852
361	0.2824949526	0.8650885985
362	0.2822139215	0.8652899588
363	0.2821181389	0.8654577591
364	0.2819019761	0.8656479327
365	0.2818040205	0.8655360659
366	0.2817309244	0.8656143727
367	0.2816636119	0.8655472526
368	0.281604366	0.8656143727
369	0.2815002679	0.8655025058
370	0.2813428043	0.8656703061
371	0.2811885285	0.8656255593
372	0.2810822771	0.8655919993
373	0.280909915	0.8659723465
374	0.280744951	0.8660842134
375	0.2805076997	0.8661401468
376	0.2803125877	0.8661513335
377	0.2802205836	0.8662520136
378	0.280190652	0.8662632003
379	0.2799895285	0.8667889744
380	0.279832014	0.8668784679
381	0.2797742831	0.8670127081
382	0.2797242846	0.8670238948
383	0.2795395679	0.8671133882
384	0.2794563056	0.8671022015
385	0.2794362014	0.8671357616
386	0.279241652	0.8670462681
387	0.2791561694	0.8671357616
388	0.2790657645	0.8672252551
389	0.2788659577	0.8674601754
390	0.2786314331	0.8675832289
391	0.2783655039	0.8679076427
392	0.2783040674	0.8677734025
393	0.2781986975	0.867862896
394	0.2780296756	0.8676615357
395	0.2779074178	0.8676391623
396	0.2778384599	0.8676839091
397	0.2777206156	0.8679412028
398	0.2775892101	0.8681425631
399	0.2775417619	0.8681201897
400	0.2775396501	0.8680978164
401	0.2773149571	0.8683886701
402	0.27714117	0.8684222302
403	0.2769742334	0.8685788437
404	0.2768663056	0.8687354573
405	0.2767505423	0.8688025774
406	0.2767025456	0.8688249508
407	0.2766507918	0.8690039377
408	0.2765841241	0.8689256309
409	0.2765266499	0.8690151244
410	0.2763585446	0.8691941113
411	0.2761303701	0.8692724181
412	0.275980506	0.8693171648
413	0.2758363637	0.869630392
414	0.2757605437	0.8696751387
415	0.2756856116	0.8697646322
416	0.2755968219	0.8697758189
417	0.2755020247	0.8698205656
418	0.2754513951	0.8697981922
419	0.2752672592	0.8697870055
420	0.2752008341	0.8698653123
421	0.2750724884	0.869842939
422	0.2749987851	0.8699100591
423	0.2749464158	0.8699883658
424	0.2748209665	0.8699659925
425	0.2747747273	0.8700442993
426	0.2746083429	0.8699995525
427	0.2745709176	0.8700107392
428	0.2744023591	0.8699324324
429	0.2743240072	0.8700331126
430	0.2742877559	0.8701337927
431	0.2742225273	0.8702568463
432	0.2741899594	0.8704134598
433	0.2740669972	0.8705253267
434	0.2740255191	0.8705924468
435	0.2738937089	0.87051414
436	0.2736496745	0.8706819402
437	0.2734500917	0.8708385538
438	0.2732705448	0.8710846608
439	0.2730360476	0.871185341
440	0.2729892716	0.8713755146
441	0.2728639283	0.8714090746
442	0.2726629488	0.8714873814
443	0.2725451982	0.8713531412
444	0.272446723	0.8718789153
445	0.2723056436	0.8719348488
446	0.2722020299	0.8719795955
447	0.2721366124	0.8719124754
448	0.2719927818	0.8721250224
449	0.2719504933	0.872069089
450	0.2717636813	0.8721138357
451	0.2715846434	0.8718341686
452	0.2714971618	0.8718229819
453	0.271478539	0.8718117952
454	0.2713653437	0.871890102
455	0.2713256756	0.8719348488
456	0.2712528404	0.8719907822
457	0.2712333477	0.8720355289
458	0.2711652313	0.8722816359
459	0.2710880944	0.8723263827
460	0.2709981578	0.8722592626
461	0.2709341976	0.8722145158
462	0.2707426716	0.8723935028
463	0.2705636531	0.8728297834
464	0.2705468072	0.8727179166
465	0.2704955902	0.8728297834
466	0.270410236	0.8728297834
467	0.2701610251	0.87277385
468	0.2700435118	0.8731094505
469	0.2699440421	0.8730982638
470	0.2698804885	0.8731541972
471	0.2697712246	0.8730870771
472	0.2697199624	0.873232504
473	0.2696235194	0.873198944
474	0.2694889209	0.8732660641
475	0.2693682391	0.8732101307
476	0.2692927962	0.8732436907
477	0.2691623958	0.8732884374
478	0.2690879834	0.8733555575
479	0.2689490518	0.8734226776
480	0.2689308034	0.8734226776
481	0.2689057018	0.8733219975
482	0.2688500682	0.8732772508
483	0.268743815	0.8735792912
484	0.2685483821	0.8736016646
485	0.2684466496	0.873657598
486	0.2683772737	0.8738030249
487	0.2682632621	0.8737023447
488	0.2682116721	0.8737359048
489	0.2681778411	0.8737135314
490	0.2681421944	0.8738253982
491	0.2680867049	0.8737918382
492	0.2679339755	0.8737918382
493	0.2678458608	0.8739931985
494	0.2676571992	0.8742616789
495	0.267470651	0.8741498121
496	0.2673669026	0.8742840523
497	0.2672859439	0.8742728656
498	0.2671239085	0.8742728656
499	0.2669338959	0.8742952389
500	0.2667338492	0.8745637193
501	0.2666663889	0.8746196528
502	0.2666243736	0.8747203329
503	0.2665423939	0.8748993198
504	0.2664789649	0.8749776266
505	0.2663246694	0.8750783068
506	0.2663069684	0.8751566136
507	0.2662070293	0.8753579739
508	0.2661337547	0.8753020405
509	0.2659637168	0.8753691606
510	0.2658015724	0.8756040809
511	0.2657289272	0.875637641
512	0.2656424894	0.8755481475
513	0.2654730788	0.8756935744
514	0.2654481261	0.8757271344
515	0.2653360764	0.8757606945
516	0.2651996226	0.8757495078
517	0.2650783089	0.8759844281
518	0.2649586322	0.8760515482
519	0.2649106525	0.8760627349
520	0.2647579908	0.8761969751
521	0.2647374541	0.8761746018
522	0.26452054	0.8763871487
523	0.2644106494	0.8763312153
524	0.2642858179	0.8761969751
525	0.2642388983	0.8762305352
526	0.2642311837	0.8761969751
527	0.2639930422	0.876342402
528	0.2639304867	0.8764878289
529	0.2638693322	0.8766556291
530	0.263831165	0.8766891892
531	0.2637397466	0.8766444425
532	0.2637112492	0.8768569894
533	0.2635721364	0.8768234294
534	0.2635452411	0.8768681761
535	0.2634179033	0.8770807231
536	0.263344868	0.8770359764
537	0.2632216828	0.8770807231
538	0.2631626796	0.8772037766
539	0.2630839203	0.8770807231
540	0.2630702152	0.8771702166
541	0.2629178044	0.8773492035
542	0.2628187127	0.8774834437
543	0.262787303	0.8773380168
544	0.2626849459	0.8775505638
545	0.2625037365	0.8777295507
546	0.2622824801	0.8778078575
547	0.2622014892	0.8779197244
548	0.2621563785	0.8778861643
549	0.2620674028	0.8778637909
550	0.2619578542	0.8778078575
551	0.2618882517	0.8779420977
552	0.2617276136	0.8780427779
553	0.2616463542	0.8782105781
554	0.2615938151	0.8784007517
555	0.2614467801	0.8783783784
556	0.2614057858	0.8783671917
557	0.2612933046	0.878356005
558	0.2612070738	0.8783112583
559	0.2610874555	0.8784566852
560	0.2610434437	0.8784678718
561	0.2609668998	0.8785238053
562	0.2608850497	0.8785909254
563	0.2606610298	0.8789153392
564	0.2605622529	0.8789824593
565	0.2603896781	0.8791502595
566	0.2603614121	0.8791502595
567	0.2602607787	0.8791390728
568	0.2601107212	0.8792621264
569	0.260084071	0.8790383927
570	0.2598680677	0.8790943261
571	0.2595714241	0.8793739932
572	0.259546107	0.8794075532
573	0.2594518317	0.8795529801
574	0.2593854622	0.8795977269
575	0.2593361356	0.879664847
576	0.2592257459	0.8794970467
577	0.2591333306	0.8795529801
578	0.2590105627	0.8795641668
579	0.2588953733	0.8795641668
580	0.2586713274	0.8798102739
581	0.2585360117	0.8797431537
582	0.2585098355	0.8797990872
583	0.2584698385	0.8798997673
584	0.2584328666	0.8800451942
585	0.2583785424	0.8800004475
586	0.2582906587	0.8800116342
587	0.2582737874	0.8800340075
588	0.2581553714	0.8802129945
589	0.2580751568	0.8803584213
590	0.2579633629	0.8803919814
591	0.2578131787	0.8804814749
592	0.2576252141	0.8806828352
593	0.2575951237	0.8805597816
594	0.2574860707	0.8807723286
595	0.2574370948	0.8807387686
596	0.2573378811	0.8807052085
597	0.2572864385	0.8806380884
598	0.2572601689	0.8807275819
599	0.257258086	0.8807387686
600	0.2572524214	0.8807163952
601	0.2572022087	0.8807387686
602	0.2570387986	0.8809289422
603	0.2569529677	0.881007249
604	0.2568788949	0.8810296223
605	0.2567967789	0.8811638625
606	0.2567674533	0.8811414892
607	0.2566840414	0.8812086093
608	0.256613469	0.8812086093
609	0.256499603	0.8813092894
610	0.2563936557	0.8811974226
611	0.2563469267	0.8811526759
612	0.2563021255	0.881219796
613	0.2561639076	0.8814770897
614	0.2561005574	0.8815106497
615	0.2560166498	0.8816672633
616	0.2559293703	0.8815665831
617	0.2557090049	0.8819693037
618	0.2555695768	0.8820028638
619	0.255504843	0.8819916771
620	0.2553754319	0.8821818507
621	0.2553061965	0.882170664
622	0.2551681387	0.8821818507
623	0.2550550214	0.8821594774
624	0.2548799211	0.8824615178
625	0.2547589754	0.8824838912
626	0.2546343553	0.8824838912
627	0.2545311747	0.8824727045
628	0.2544761617	0.8823943977
629	0.2543907856	0.8824727045
630	0.2543357722	0.882349651
631	0.2542510264	0.8822937176
632	0.2542108855	0.8824167711
633	0.2540957261	0.8826964382
634	0.2540658966	0.8826628781
635	0.2539290722	0.8827411849
636	0.2538766456	0.8827523716
637	0.2538093047	0.8827747449
638	0.2537683016	0.8827971183
639	0.2535855997	0.882808305
640	0.2535272254	0.8828642384
641	0.25349135	0.8828754251
642	0.2534421272	0.8829425452
643	0.2534313146	0.8829201718
644	0.2533095839	0.8831215321
645	0.2532141257	0.8831439055
646	0.253116835	0.8833005191
647	0.2530180363	0.8833788258
648	0.2528765496	0.8835354394
649	0.2527099797	0.8833452658
650	0.2525986338	0.8833788258
651	0.2524419172	0.8833676392
652	0.2524013644	0.8833676392
653	0.2523343715	0.8833340791
654	0.2522098622	0.8836808663
655	0.2521063277	0.8838039198
656	0.2519883013	0.8838262932
657	0.2518231601	0.8839829067
658	0.2517921505	0.8840500268
659	0.2517491513	0.8840052801
660	0.2517067653	0.8840612135
661	0.2516983486	0.8840276535
662	0.251575677	0.8839940934
663	0.251500828	0.8841730804
664	0.251429324	0.8840835869
665	0.2513192694	0.8842178271
666	0.2512485851	0.884184267
667	0.2511619257	0.8843296939
668	0.2510633905	0.8843073206
669	0.2510209131	0.8844415608
670	0.250888096	0.884575801
671	0.2508184657	0.8846317344
672	0.2507748237	0.8845981743
673	0.2507313472	0.8845646143
674	0.2506442876	0.8846988545
675	0.2505655039	0.884575801
676	0.2504752096	0.8847436012
677	0.2504300735	0.8847547879
678	0.2504138042	0.8847100412
679	0.2503315936	0.8847324145
680	0.2502943658	0.8848330947
681	0.25013701	0.8847995346
682	0.2500758094	0.884788348
683	0.2499947451	0.8848890281
684	0.2498343298	0.8851127618
685	0.2497900159	0.8851463218
686	0.2497733977	0.8852134419
687	0.2496811694	0.8852581887
688	0.2495956248	0.8852917487
689	0.2494804286	0.8852134419
690	0.2493607296	0.8853476821
691	0.2493134711	0.8852693753
692	0.2492492833	0.8853029354
693	0.2491819169	0.8852917487
694	0.2491257007	0.8853029354
695	0.2490007317	0.8853029354
696	0.2489304117	0.8853476821
697	0.2487940576	0.8853141221
698	0.248639646	0.8855042957
699	0.2485643516	0.8858287095
700	0.2483956444	0.8858287095
701	0.2482650912	0.8858622696
702	0.2481064347	0.8861083766
703	0.248047255	0.8861419366
704	0.2479207703	0.8861866834
705	0.2479029794	0.8862202434
706	0.2478011439	0.8861978701
707	0.2477099359	0.8863656703
708	0.2475511706	0.8865110972
709	0.2475429249	0.8865110972
710	0.2474638175	0.8866005907
711	0.2474319833	0.8866005907
712	0.2473233122	0.8867907643
713	0.2472292597	0.8867907643
714	0.2471097588	0.8868914444
715	0.2470239358	0.8870368713
716	0.2469409291	0.8871039914
717	0.2468384752	0.8872158582
718	0.2467444864	0.8871263648
719	0.2466569413	0.8872046716
720	0.2465762238	0.8871599248
721	0.246561193	0.8871822982
722	0.2464699373	0.8871599248
723	0.2464484966	0.8871822982
724	0.2463759136	0.8874619653
725	0.2462715348	0.8874843386
726	0.2462176724	0.8874843386
727	0.2461319623	0.8876521389
728	0.2460569953	0.8876521389
729	0.2460039264	0.8876297655
730	0.245918291	0.8876856989
731	0.2458781397	0.8876856989
732	0.2457998574	0.8874060319
733	0.2457402698	0.8874284052
734	0.2456946869	0.8874619653
735	0.2456069957	0.8875514587
736	0.2455397103	0.8876968856
737	0.2455304473	0.8877304457
738	0.2455104635	0.8877304457
739	0.2455006806	0.8876409522
740	0.2453638442	0.8876409522
741	0.2453229102	0.8878199391
742	0.245231217	0.8876745123
743	0.2452183194	0.8876856989
744	0.2450865122	0.8877080723
745	0.2449780233	0.8877751924
746	0.2449535846	0.8877304457
747	0.244894863	0.8877751924
748	0.2447372966	0.8880548595
749	0.2445615617	0.8883009665
750	0.2444396671	0.8884016467
751	0.2443990379	0.8885135135
752	0.2443375203	0.8885470736
753	0.2442115336	0.8885918203
754	0.244176991	0.8886141937
755	0.2440277871	0.8887708072
756	0.2440001631	0.8887708072
757	0.2438740054	0.8888603007
758	0.2438267084	0.8890281009
759	0.2437882981	0.8889386075
760	0.2437381521	0.8890281009
761	0.2436665193	0.8891399678
762	0.2435792506	0.8892294612
763	0.2433697742	0.8893748881
764	0.2432275308	0.8893413281
765	0.243193441	0.8893748881
766	0.2431625725	0.8894084482
767	0.2430714767	0.8894420082
768	0.2430350149	0.8894531949
769	0.2429587265	0.8894531949
770	0.2428686835	0.889486755
771	0.2428090501	0.8894755683
772	0.2426581976	0.8896657419
773	0.2425409372	0.8895874351
774	0.2424329932	0.8898894756
775	0.2423926241	0.8899565957
776	0.2423668922	0.8899118489
777	0.2423565933	0.8899677824
778	0.2423475688	0.889978969
779	0.2422377125	0.8900460891
780	0.2422308895	0.8900684625
781	0.2421813422	0.8900908359
782	0.2421084309	0.8901355826
783	0.2420179799	0.8902586361
784	0.2417735926	0.8904376231
785	0.2417149523	0.8904376231
786	0.2416956226	0.8904599964
787	0.2415808648	0.8906725434
788	0.2415378736	0.8907061035
789	0.241411046	0.8907955969
790	0.241332174	0.8907844102
791	0.2412270585	0.8908403437
792	0.2411543591	0.8908739037
793	0.2410372345	0.8910528906
794	0.2409874585	0.891041704
795	0.2409287153	0.8911535708
796	0.2408093392	0.8912766243
797	0.2406815001	0.8912766243
798	0.2406127063	0.891287811
799	0.2405303243	0.8910864507
800	0.2404265383	0.8911535708
801	0.2403917785	0.8912095042
802	0.2403392074	0.8912095042
803	0.2403107467	0.891321371
804	0.2402397158	0.8913549311
805	0.2401738374	0.8913884911
806	0.2401318547	0.8914667979
807	0.2400502669	0.8913884911
808	0.2399818729	0.8912766243
809	0.2398250763	0.891533918
810	0.2397581062	0.8915451047
811	0.2396976553	0.8917017183
812	0.239664471	0.8916122248
813	0.2396168199	0.8916345982
814	0.2395417031	0.8917017183
815	0.2394293101	0.8918135851
816	0.2393382211	0.8918247718
817	0.2392253785	0.8918807052
818	0.23909427	0.8920373188
819	0.2390692677	0.8920373188
820	0.2389835394	0.8920820655
821	0.2388702762	0.8923057992
822	0.2388234361	0.8922386791
823	0.2387694357	0.8923281725
824	0.2387010768	0.8922498658
825	0.2386877309	0.8923169859
826	0.2386204923	0.8922386791
827	0.2385584031	0.8922386791
828	0.2385070639	0.8922610524
829	0.2384347995	0.8922946125
830	0.2382420461	0.8922834258
831	0.2382170895	0.8922610524
832	0.2381650583	0.8922498658
833	0.2380425245	0.8922386791
834	0.2379745211	0.8923393592
835	0.2379358451	0.8924400394
836	0.2379119045	0.892630213
837	0.2378809068	0.8925519062
838	0.2378333238	0.8925854663
839	0.2377498424	0.8927197065
840	0.2377228297	0.89287632
841	0.2375467478	0.8929210668
842	0.2375092154	0.8929210668
843	0.2374760358	0.8929546268
844	0.2374462685	0.8927644532
845	0.2373769312	0.8929993735
846	0.2373252665	0.8930329336
847	0.2372697039	0.8930664936
848	0.2371789792	0.8931000537
849	0.2371158271	0.8931000537
850	0.2370409393	0.8931448004
851	0.2369651079	0.8932678539
852	0.2369101323	0.8932454806
853	0.2368832307	0.8932566673
854	0.2368666912	0.8932790406
855	0.2368129697	0.8933237874
856	0.2366756063	0.8935251477
857	0.2366646648	0.8935027743
858	0.2366136458	0.8934915876
859	0.2365598138	0.893513961
860	0.2364341268	0.8934468409
861	0.2363914736	0.8935251477
862	0.2363395208	0.8935363343
863	0.2362368448	0.893547521
864	0.2361383557	0.8935698944
865	0.2361218445	0.8935810811
866	0.2360124837	0.8936258278
867	0.2359697087	0.8936034544
868	0.2358807444	0.8938048147
869	0.235727388	0.8938160014
870	0.2356608084	0.8938048147
871	0.2355998184	0.8936370145
872	0.2355971552	0.8936482012
873	0.2355450274	0.8936705745
874	0.2354815028	0.8936705745
875	0.2352887422	0.8938607482
876	0.2351990197	0.8939166816
877	0.2351418787	0.8939614283
878	0.2350981193	0.8939838017
879	0.235058063	0.8938495615
880	0.2349198227	0.8938831215
881	0.234878727	0.8937824414
