iter	Logloss	Accuracy
880	0.3551901604	0.8361754342
881	0.3550857429	0.8363117711
882	0.3550366288	0.8363117711
883	0.3550056886	0.836332746
884	0.3548937711	0.8364900579
885	0.3548496353	0.8365634701
886	0.3547770288	0.836699807
887	0.354718895	0.8365005453
888	0.3546591087	0.8365529826
889	0.3545925125	0.8367312694
890	0.3544980808	0.8368885813
891	0.354454098	0.8369200436
892	0.3543960326	0.836836144
893	0.3542853576	0.8370983304
894	0.3542401007	0.8371297928
895	0.3541925304	0.8371717426
896	0.3541481194	0.8371822301
897	0.3541059869	0.8371402802
898	0.3540535098	0.8371717426
899	0.3539690418	0.837318567
900	0.3539330059	0.8374444165
901	0.3538985023	0.8374968538
902	0.3538259641	0.8374758788
903	0.3537853085	0.8375178287
904	0.3537184758	0.8375283161
905	0.3536869722	0.8375178287
906	0.353633529	0.8376122158
907	0.3535783789	0.8377170904
908	0.3534941419	0.8377275778
909	0.3534141188	0.8377695276
910	0.3533546686	0.8378219649
911	0.3532877488	0.8378534273
912	0.3532463442	0.8378429398
913	0.3531782413	0.8380107392
914	0.3531529444	0.8379687893
915	0.3530918421	0.8379478144
916	0.3530608266	0.837916352
917	0.3529757734	0.8378429398
918	0.3528700464	0.837916352
919	0.3528239159	0.8379792768
920	0.3527701029	0.8379897642
921	0.3526945947	0.8380107392
922	0.3526701524	0.8381156137
923	0.3526389242	0.8380946388
924	0.3525907295	0.8381470761
925	0.3525527969	0.8381051263
926	0.3525038859	0.8381365886
927	0.3524415808	0.8380317141
928	0.3524073963	0.8381261012
929	0.3523681838	0.8381365886
930	0.3523013425	0.8382519507
931	0.3522400629	0.8382624381
932	0.3522246018	0.838283413
933	0.3521758299	0.8383882876
934	0.3521289289	0.8383358503
935	0.3520966444	0.8384616998
936	0.352034795	0.8385875493
937	0.3520071656	0.8385455995
938	0.3519719257	0.8387029113
939	0.351905785	0.8387029113
940	0.3518159391	0.8385665744
941	0.3517582685	0.838650474
942	0.3516784346	0.8387029113
943	0.3516127348	0.8388077859
944	0.351533432	0.8388707106
945	0.3514770432	0.8389546103
946	0.3514294494	0.8389441228
947	0.3513974519	0.8389860727
948	0.3513300343	0.8391328971
949	0.3512608691	0.8391643594
950	0.3511870356	0.8391119221
951	0.3511176309	0.8391958218
952	0.3510865821	0.8392587465
953	0.3510407284	0.8392272842
954	0.3510028231	0.8391433845
955	0.3509443749	0.839269234
956	0.3508949077	0.8393636211
957	0.3508377164	0.8393111838
958	0.3507699686	0.8394894706
959	0.3507072512	0.8396677574
960	0.3506761603	0.8396782448
961	0.3505976841	0.8396887323
962	0.3505706373	0.8396992197
963	0.3505289468	0.8396782448
964	0.3504593728	0.8396992197
965	0.3504227252	0.8397831194
966	0.3503804277	0.8398355567
967	0.3503220415	0.8396572699
968	0.350255566	0.8397726319
969	0.3502096374	0.8397936068
970	0.3501272161	0.8398355567
971	0.3500767871	0.8398565316
972	0.3500492962	0.8397936068
973	0.3500121202	0.8397831194
974	0.3499632317	0.8399404312
975	0.3499139173	0.8399299438
976	0.3498781781	0.8399614062
977	0.349827615	0.8400138434
978	0.3497676977	0.8399928685
979	0.3496995085	0.8400767682
980	0.3496599959	0.8400872556
981	0.3496244496	0.8401396929
982	0.3495810998	0.8401501804
983	0.3495201641	0.8401921302
984	0.3494333211	0.8403809044
985	0.3493514271	0.8403179797
986	0.3492990685	0.8403599295
987	0.3492433077	0.8404752916
988	0.3491879396	0.8403809044
989	0.3491176149	0.8405382163
990	0.3490596049	0.8405277288
991	0.3490270616	0.8405067539
992	0.3489967177	0.8405382163
993	0.3489205998	0.8405801661
994	0.3488477869	0.8407060156
995	0.3488024529	0.8407165031
996	0.3487634454	0.8408318651
997	0.3487288923	0.84085284
998	0.3486582578	0.8408843024
999	0.3485525621	0.8410625891
1000	0.3484961264	0.8411360013
1001	0.3484400594	0.8410101519
1002	0.3483984026	0.8410416142
1003	0.3483693857	0.8410625891
1004	0.3483258598	0.8411150264
1005	0.3482943655	0.8410730766
1006	0.3482649883	0.8410521017
1007	0.3482232077	0.8411464888
1008	0.3481565478	0.841219901
1009	0.3481119031	0.8413457505
1010	0.3480876948	0.8413772129
1011	0.3479997675	0.841335263
1012	0.3479505572	0.8413667254
1013	0.3479097257	0.8413247756
1014	0.3478468917	0.8413247756
1015	0.3477992816	0.841335263
1016	0.3477643786	0.8413457505
1017	0.347744838	0.8413457505
1018	0.3476528886	0.8414820874
1019	0.3476176525	0.8414191627
1020	0.3475834553	0.8414611125
1021	0.347559814	0.8414925749
1022	0.3475272797	0.8414401376
1023	0.3474472503	0.8414506251
1024	0.3473901784	0.8414401376
1025	0.3473355289	0.841586962
1026	0.3472904156	0.8415345247
1027	0.3472508153	0.8415240373
1028	0.3472130008	0.8416708616
1029	0.347175169	0.841702324
1030	0.3471348258	0.8416603742
1031	0.3470941673	0.8417967111
1032	0.347060044	0.8416813491
1033	0.3470091781	0.8419015857
1034	0.3469412223	0.8419225606
1035	0.3469263696	0.8418806108
1036	0.346903919	0.8420169477
1037	0.3468573058	0.8419854854
1038	0.34678074	0.8418806108
1039	0.3467357973	0.8420064603
1040	0.3466867304	0.8420169477
1041	0.3466449702	0.8420798725
1042	0.3465884359	0.8420064603
1043	0.3465382793	0.8420588976
1044	0.3464984912	0.8421218223
1045	0.3464226702	0.8422896216
1046	0.3463686139	0.8423840087
1047	0.3463068398	0.8425203457
1048	0.3462750386	0.842551808
1049	0.3462348614	0.8424993708
1050	0.3461944956	0.8425308331
1051	0.3461516167	0.8426147328
1052	0.346079708	0.8425098582
1053	0.3460443185	0.8425937579
1054	0.3459729273	0.8426357077
1055	0.3459275411	0.8426671701
1056	0.3458683763	0.8426671701
1057	0.3457934455	0.8427405823
1058	0.3457281242	0.8426671701
1059	0.3456702723	0.8426776575
1060	0.3456097601	0.8427510697
1061	0.3455757097	0.8426986324
1062	0.3454787457	0.8428978941
1063	0.3454201927	0.8428978941
1064	0.3453676767	0.8430027687
1065	0.345315158	0.8431391056
1066	0.3452588999	0.8432020304
1067	0.3452201192	0.8433278799
1068	0.3451625869	0.8434012921
1069	0.3451082117	0.8434327544
1070	0.3450656805	0.8433383673
1071	0.34503163	0.8433488548
1072	0.3449777638	0.8434642168
1073	0.3449298153	0.8434956792
1074	0.3448989382	0.8435690914
1075	0.344838421	0.8436739659
1076	0.3447707142	0.8436110412
1077	0.3447391007	0.843652991
1078	0.3446828841	0.8436739659
1079	0.3446368122	0.8437054283
1080	0.3445912134	0.8437578656
1081	0.3445532033	0.8438417652
1082	0.3444952481	0.8438103029
1083	0.3444406144	0.8437054283
1084	0.3443939169	0.8438627402
1085	0.3443670864	0.8438627402
1086	0.3443459697	0.8437998154
1087	0.34431076	0.8438837151
1088	0.3442741999	0.8438627402
1089	0.3442193007	0.8440095646
1090	0.3441725118	0.8439256649
1091	0.3441414969	0.8439676147
1092	0.3441147899	0.8440410269
1093	0.3440768349	0.8440724893
1094	0.3440522347	0.8440724893
1095	0.3440098259	0.8440829768
1096	0.3439510772	0.8441144391
1097	0.3439007911	0.8442402886
1098	0.3438209725	0.8443241883
1099	0.3437603614	0.8443346757
1100	0.343715913	0.8443346757
1101	0.3436786999	0.8443137008
1102	0.3436097916	0.8442612635
1103	0.3435628347	0.8443346757
1104	0.3434967972	0.8445129625
1105	0.3434631274	0.8445444249
1106	0.3434309556	0.8445758872
1107	0.3433777445	0.8446178371
1108	0.3433464847	0.8446073496
1109	0.3432778213	0.8447227116
1110	0.3432401748	0.8447436866
1111	0.343206699	0.8445863747
1112	0.3431046918	0.8446702744
1113	0.3430645788	0.8447751489
1114	0.3430131874	0.8447122242
1115	0.3429359128	0.8447646615
1116	0.3428941109	0.8447751489
1117	0.3428172257	0.8447646615
1118	0.3427020619	0.8448275862
1119	0.3426511799	0.8450163604
1120	0.3426240943	0.8449953855
1121	0.3425962947	0.8449953855
1122	0.3425650423	0.845005873
1123	0.3425165151	0.8449534357
1124	0.3424448637	0.8450373353
1125	0.3423940557	0.8450478228
1126	0.342353304	0.8451631848
1127	0.3423109854	0.8451422099
1128	0.3422814793	0.8451631848
1129	0.3422378692	0.8454148838
1130	0.3421675977	0.8453939089
1131	0.3421179091	0.8455092709
1132	0.3420937466	0.8455512207
1133	0.3420247881	0.8456770702
1134	0.3419765913	0.8457924323
1135	0.341939487	0.8457295075
1136	0.3418840363	0.845855357
1137	0.3418437553	0.8458238946
1138	0.3418130328	0.8458658445
1139	0.3417528122	0.8458763319
1140	0.3417060744	0.8458763319
1141	0.3416483846	0.8459392566
1142	0.3415920028	0.8459182817
1143	0.3415538011	0.8459077943
1144	0.3414989484	0.8459392566
1145	0.3414605427	0.8459916939
1146	0.3413916655	0.8460755936
1147	0.3413474337	0.8461175434
1148	0.3413000738	0.8461385183
1149	0.3412187019	0.8461699807
1150	0.341181055	0.8461909556
1151	0.3411225936	0.8463168051
1152	0.3410901952	0.8463587549
1153	0.3410115381	0.8464007048
1154	0.3409870449	0.8464111922
1155	0.340945912	0.8463902173
1156	0.340895147	0.8463902173
1157	0.3408495904	0.8464111922
1158	0.3408177135	0.8464007048
1159	0.3406924755	0.8465055793
1160	0.340650557	0.8465265542
1161	0.3405974763	0.8466104539
1162	0.3405470868	0.846474117
1163	0.3404993328	0.8464216797
1164	0.3404544184	0.8465160668
1165	0.340430633	0.8465265542
1166	0.3403998553	0.846589479
1167	0.3403526447	0.8466209414
1168	0.3403177778	0.8466104539
1169	0.3402769262	0.8467258159
1170	0.3402341608	0.8466524037
1171	0.3402086102	0.8466524037
1172	0.3401573835	0.8467467908
1173	0.34013825	0.8467677658
1174	0.3401186799	0.8468306905
1175	0.3400695562	0.8468831278
1176	0.3400140148	0.8468936152
1177	0.3399659734	0.8469775149
1178	0.3399057464	0.8470823895
1179	0.3398550018	0.847187264
1180	0.3397747382	0.8471767766
1181	0.3397454921	0.8473131135
1182	0.3396871957	0.8473340884
1183	0.3396477895	0.8473131135
1184	0.3396063777	0.8473655508
1185	0.3395113546	0.8474179881
1186	0.3394354596	0.8474179881
1187	0.339377244	0.8473865257
1188	0.3393285133	0.8473550633
1189	0.3392877723	0.847438963
1190	0.3392240782	0.8475648125
1191	0.3391773671	0.8475752999
1192	0.3391361062	0.847438963
1193	0.3390831384	0.8474914003
1194	0.3390346822	0.8474914003
1195	0.3390050499	0.8476172498
1196	0.3389651019	0.8475962749
1197	0.3388829887	0.847690662
1198	0.3388531913	0.8477116369
1199	0.3388118693	0.847690662
1200	0.3387753939	0.8476591996
1201	0.3387207052	0.8477116369
1202	0.3386913362	0.8477640742
1203	0.3386373975	0.8479004111
1204	0.3385707547	0.8479947982
1205	0.3385200649	0.8478794362
1206	0.3384822327	0.8478689487
1207	0.3384216612	0.8479004111
1208	0.3383643781	0.8479318735
1209	0.3383216979	0.8479004111
1210	0.3382849676	0.8479423609
1211	0.3382360019	0.8480262606
1212	0.3381772699	0.8480996728
1213	0.3381223943	0.8481311352
1214	0.3380541385	0.8480472355
1215	0.3380113783	0.8482255223
1216	0.3379848357	0.8483723467
1217	0.337957637	0.8484352714
1218	0.3379271429	0.8484352714
1219	0.3378965524	0.8484877087
1220	0.3378610762	0.8484667338
1221	0.3378312045	0.8484772212
1222	0.3378054812	0.8485086836
1223	0.3377536538	0.8485611209
1224	0.3377240958	0.848655508
1225	0.3376801566	0.8485925833
1226	0.3376010812	0.8486764829
1227	0.3375577717	0.8486764829
1228	0.3375101558	0.8486450206
1229	0.3374582531	0.8487498951
1230	0.3373981793	0.8487394077
1231	0.3373248748	0.8488652572
1232	0.3372703903	0.8489386694
1233	0.3372148991	0.8488442822
1234	0.3371645722	0.8488652572
1235	0.3371031449	0.8488547697
1236	0.337043603	0.8489281819
1237	0.3370142106	0.8490015941
1238	0.3369953207	0.8489911066
1239	0.3369039704	0.8490330565
1240	0.336864986	0.8490645188
1241	0.3368284888	0.8490854937
1242	0.336788663	0.849022569
1243	0.3367456391	0.8490540314
1244	0.3366875694	0.849022569
1245	0.3366558166	0.849022569
1246	0.3366094732	0.8490750063
1247	0.3365506306	0.8490959812
1248	0.3364921667	0.8491169561
1249	0.3364382138	0.8491169561
1250	0.3363740003	0.8491693934
1251	0.3363039753	0.8492847554
1252	0.3362778058	0.8493057303
1253	0.3362386427	0.8493057303
1254	0.3361781727	0.8492113432
1255	0.3361155264	0.8494001175
1256	0.3360782666	0.8493581676
1257	0.3360178203	0.8494001175
1258	0.3359543404	0.8494106049
1259	0.335903329	0.8495679168
1260	0.3358652281	0.8495784042
1261	0.3358133471	0.8495259669
1262	0.3357834283	0.8495888917
1263	0.335739148	0.8495679168
1264	0.3357060238	0.8495993791
1265	0.3356662292	0.8496937663
1266	0.3356194385	0.8497671785
1267	0.3355799237	0.8497776659
1268	0.3355396907	0.8497986408
1269	0.3355145717	0.8497776659
1270	0.3354635696	0.8498405907
1271	0.3354241351	0.8498196157
1272	0.3353482934	0.849872053
1273	0.3353101145	0.8498930279
1274	0.3352744167	0.8498930279
1275	0.3352058423	0.8499664401
1276	0.3351828296	0.8500293649
1277	0.3351545562	0.8500503398
1278	0.3351196516	0.8501342394
1279	0.3350605773	0.8501342394
1280	0.3350286469	0.8501027771
1281	0.3350031482	0.8502181391
1282	0.3349654318	0.8501342394
1283	0.3349194115	0.8501761893
1284	0.3348780713	0.8502076516
1285	0.3347899691	0.8502810638
1286	0.334757025	0.8502286266
1287	0.3347186679	0.8501971642
1288	0.334650629	0.8503125262
1289	0.3346141635	0.8502810638
1290	0.3345572724	0.8503335011
1291	0.334521634	0.8504069133
1292	0.3344907048	0.8504383757
1293	0.3344596002	0.8504278882
1294	0.3343993984	0.8504174008
1295	0.3343501259	0.8504698381
1296	0.3342890052	0.8505013004
1297	0.3342441843	0.8504488632
1298	0.3341925848	0.8505117879
1299	0.3341248101	0.8505432503
1300	0.3340698593	0.8505537377
1301	0.3340419491	0.8505956876
1302	0.3340212889	0.850742512
1303	0.3339559773	0.8507844618
1304	0.3339137723	0.8508054367
1305	0.3338652489	0.8508264116
1306	0.3338228027	0.8507634869
1307	0.3337742788	0.8507005621
1308	0.3337379414	0.850721537
1309	0.3336727375	0.8508264116
1310	0.3336160665	0.850857874
1311	0.3335563693	0.850857874
1312	0.3335272115	0.8508893364
1313	0.3334816865	0.8509417736
1314	0.3334199207	0.8509207987
1315	0.3333946961	0.8509103113
1316	0.333339212	0.8510781106
1317	0.333290741	0.8510781106
1318	0.3332549713	0.8511724977
1319	0.3332095853	0.8510990855
1320	0.333166371	0.851088598
1321	0.3331233758	0.851088598
1322	0.3330876933	0.8511620102
1323	0.3330213214	0.8512144475
1324	0.3329694453	0.8511934726
1325	0.3329195266	0.8511934726
1326	0.3328934461	0.851224935
1327	0.3328229487	0.8512459099
1328	0.3327853279	0.8512983472
1329	0.3327430415	0.8513717594
1330	0.3326948911	0.8513927343
1331	0.3326637371	0.8514241967
1332	0.3326212898	0.8514871214
1333	0.3325817111	0.8515290712
1334	0.332545902	0.8514451716
1335	0.3325064493	0.8514451716
1336	0.3324829849	0.8514346841
1337	0.332460637	0.8514451716
1338	0.3324296101	0.8516234583
1339	0.3324118062	0.8516234583
1340	0.3323679625	0.8515395587
1341	0.3323442004	0.8515710211
1342	0.3322940934	0.8516129709
1343	0.332249263	0.8516758956
1344	0.3322111385	0.851707358
1345	0.3321564734	0.8516863831
1346	0.3321113391	0.8517178455
1347	0.3320540834	0.8517178455
1348	0.3320302902	0.851707358
1349	0.3319795265	0.8518646699
1350	0.3319106577	0.8520219817
1351	0.3318498527	0.8519380821
1352	0.331788772	0.8520324692
1353	0.3317143051	0.8520010068
1354	0.3316652264	0.8520114943
1355	0.3316276	0.8520324692
1356	0.3315980758	0.8520324692
1357	0.3315161807	0.8522212434
1358	0.331475367	0.8523890427
1359	0.3314178083	0.8523680678
1360	0.331360327	0.8523785552
1361	0.3313152943	0.8524624549
1362	0.3312841529	0.8524309925
1363	0.3312432782	0.8524309925
1364	0.3311945073	0.85244148
1365	0.3311284432	0.8524834298
1366	0.3310650685	0.852556842
1367	0.3309643472	0.8524834298
1368	0.3309232424	0.8524205051
1369	0.3308820887	0.8523995302
1370	0.3308458008	0.8524624549
1371	0.3308086664	0.8525148922
1372	0.330778568	0.8525673295
1373	0.3307247623	0.8527141539
1374	0.3306823094	0.8526512291
1375	0.3306447871	0.8526826915
1376	0.3306189576	0.8527561037
1377	0.3306016089	0.8527875661
1378	0.3305570613	0.8527875661
1379	0.3304968991	0.8528295159
1380	0.3304346942	0.8529029281
1381	0.3303978841	0.8528504908
1382	0.3303355106	0.8528504908
1383	0.3302833803	0.8529868278
1384	0.3302607014	0.8529868278
1385	0.3302220544	0.8530707274
1386	0.3301784852	0.8531231647
1387	0.330137668	0.8530707274
1388	0.3301035208	0.8531126772
1389	0.3300301772	0.8531021898
1390	0.3299844806	0.8531126772
1391	0.3299338206	0.8532490142
1392	0.3298824594	0.8532280393
1393	0.3298428617	0.8533224264
1394	0.3298127296	0.8534168135
1395	0.3297911258	0.8534168135
1396	0.3297362724	0.8533643762
1397	0.3297135831	0.8533538887
1398	0.3296606998	0.8533748637
1399	0.3296014538	0.8534797382
1400	0.3295631294	0.8535636379
1401	0.3294865695	0.8536265626
1402	0.3294625345	0.8536160752
1403	0.3294255727	0.8536265626
1404	0.3293892085	0.8536685125
1405	0.3293286011	0.8536475375
1406	0.3292487993	0.8535741253
1407	0.3292005959	0.8536475375
1408	0.329135924	0.8537314372
1409	0.3290926743	0.8537524121
1410	0.3290437645	0.8538363118
1411	0.3289943982	0.8538258243
1412	0.3289403162	0.8538782616
1413	0.3288949993	0.8540355735
1414	0.3288636579	0.8540775233
1415	0.3288246976	0.854140448
1416	0.3287777176	0.8541719104
1417	0.3287479811	0.8542348351
1418	0.3287185699	0.854276785
1419	0.3286488311	0.854276785
1420	0.3286207833	0.8543082473
1421	0.3285627484	0.8544131219
1422	0.3285186385	0.8544760466
1423	0.328458314	0.8545704338
1424	0.3284251451	0.8544760466
1425	0.3284089121	0.8544865341
1426	0.3283454462	0.8544131219
1427	0.3283079979	0.8544550717
1428	0.3282847422	0.8544865341
1429	0.3282439677	0.8545179965
1430	0.3282252585	0.854622871
1431	0.3281751868	0.8545914087
1432	0.328120048	0.8545389714
1433	0.3280669518	0.8547172582
1434	0.3280390863	0.8547696954
1435	0.3279857942	0.854759208
1436	0.3279794251	0.8547696954
1437	0.3279421614	0.85487457
1438	0.3279040664	0.8548431076
1439	0.3278593515	0.8548640826
1440	0.3278320123	0.8549374948
1441	0.32778769	0.8548535951
1442	0.3277535951	0.8548221327
1443	0.3277039948	0.8548116453
1444	0.3276521385	0.8549374948
1445	0.3275976691	0.8549584697
1446	0.3275624844	0.854989932
1447	0.3275189524	0.8550528568
1448	0.3274759583	0.8549689571
1449	0.3274334726	0.854989932
1450	0.3274019877	0.8550738317
1451	0.327354963	0.8550948066
1452	0.3273292245	0.8551682188
1453	0.3272499688	0.8552101686
1454	0.3272097387	0.8552101686
1455	0.3271712502	0.8551577314
1456	0.3271560173	0.8551682188
1457	0.3271173162	0.8551577314
1458	0.3270567683	0.855241631
1459	0.3270304687	0.8552835808
1460	0.3269967776	0.8552521185
1461	0.3269678045	0.8552730934
1462	0.3269188107	0.8552730934
1463	0.3268959245	0.8553150432
1464	0.3268693844	0.8553360181
1465	0.3268118631	0.8554199178
1466	0.3267681508	0.8555143049
1467	0.3267160379	0.8555352798
1468	0.3266712015	0.8554828425
1469	0.3266296323	0.8555667422
1470	0.3265955457	0.8556191795
1471	0.3265570104	0.8555667422
1472	0.3264965146	0.8555667422
1473	0.3264355701	0.8555772296
1474	0.3264116085	0.8555982045
1475	0.3263830091	0.8555772296
1476	0.3263575557	0.8555667422
1477	0.3263344596	0.8555562547
1478	0.3263019845	0.8557135666
1479	0.3262717841	0.8558079537
1480	0.3262378361	0.855724054
1481	0.326192342	0.8557555164
1482	0.326163576	0.8558708784
1483	0.3261100326	0.8557030791
1484	0.3260715314	0.8557135666
1485	0.326061113	0.8557345415
1486	0.326020719	0.8557869788
1487	0.3259822653	0.8557660039
1488	0.3259320099	0.8558394161
1489	0.3258990464	0.8558918533
1490	0.3258522137	0.8560072154
1491	0.3258080712	0.8560177028
1492	0.3257853922	0.8560386777
1493	0.3257420888	0.8561016025
1494	0.325695471	0.8559652655
1495	0.3256409312	0.855975753
1496	0.3256315332	0.8560491652
1497	0.3256011276	0.8561016025
1498	0.3255621473	0.8561016025
1499	0.3255340131	0.8561959896
1500	0.3255068138	0.8562484269
1501	0.3254662147	0.8561855021
1502	0.3254472594	0.8562169645
1503	0.32541749	0.8562484269
1504	0.3253486966	0.8562903767
1505	0.3253215097	0.8562903767
1506	0.3252716822	0.8563637889
1507	0.3252344349	0.8564476886
1508	0.3251931622	0.8564057387
1509	0.3251556091	0.8564372011
1510	0.3251259369	0.8564686635
1511	0.3250902808	0.856458176
1512	0.3250597182	0.8565315882
1513	0.3250340026	0.8564686635
1514	0.3249780251	0.8565106133
1515	0.3249395068	0.8565630506
1516	0.3248970212	0.8567413374
1517	0.3248491846	0.8567623123
1518	0.3248152183	0.856825237
1519	0.3247420229	0.8570244987
1520	0.324711643	0.8568566994
1521	0.3246628411	0.8568776743
1522	0.3246400568	0.8569510865
1523	0.3245993879	0.8570559611
1524	0.3245717482	0.856961574
1525	0.3245369853	0.8570454736
1526	0.3244851372	0.8572027855
1527	0.3244534215	0.8572027855
1528	0.3244123467	0.8572237604
1529	0.3243786485	0.8572237604
1530	0.3243358137	0.85730766
1531	0.3242983272	0.85730766
1532	0.324249842	0.8573496099
1533	0.3242221745	0.8573600973
1534	0.324187394	0.8574020472
1535	0.3241445188	0.857443997
1536	0.3241104086	0.857559359
1537	0.3240713861	0.857559359
1538	0.324045344	0.8575908214
1539	0.3240254874	0.8576327712
1540	0.3239932274	0.8574964343
1541	0.3239475742	0.8574964343
1542	0.3239246147	0.857443997
1543	0.3238995889	0.8575488715
1544	0.3238646549	0.8576222837
1545	0.3238035478	0.8576013088
1546	0.3237600535	0.8575803339
1547	0.3237470144	0.8575908214
1548	0.3237242544	0.8576222837
1549	0.3236957724	0.8576222837
1550	0.3236699917	0.8576222837
1551	0.3236474041	0.8576117963
1552	0.3235763473	0.857674721
1553	0.3235447459	0.8576956959
1554	0.3234895648	0.8578320329
1555	0.3234394604	0.8578530078
1556	0.3233761532	0.8579159325
1557	0.3233371122	0.8579054451
1558	0.3233013216	0.8579473949
1559	0.3232698242	0.85792642
1560	0.3232066693	0.8580522695
1561	0.3231603392	0.8580208071
1562	0.3231165588	0.8581886064
1563	0.3230761951	0.8582410437
1564	0.3230230716	0.8581990939
1565	0.3229976609	0.8582515312
1566	0.3229564015	0.8582410437
1567	0.3229168107	0.8582829935
1568	0.3228861286	0.8583144559
1569	0.3228468293	0.8583668932
1570	0.3228230777	0.8583773807
1571	0.3227847696	0.8583878681
1572	0.3227718598	0.8583878681
1573	0.3227454077	0.8583878681
1574	0.3227086479	0.8583354308
1575	0.3227013412	0.8583354308
1576	0.3226603909	0.8583354308
1577	0.3226364122	0.8583564057
1578	0.3226052494	0.8583354308
1579	0.322550899	0.8583564057
1580	0.3225106464	0.8583564057
1581	0.3224692225	0.8583773807
1582	0.3223931048	0.8583773807
1583	0.32236236	0.8584927427
1584	0.3223339868	0.8584403054
1585	0.3222989077	0.8584193305
1586	0.3222765564	0.8584717678
1587	0.3222358112	0.8584927427
1588	0.3222177353	0.8585032301
1589	0.3221591646	0.8584822552
1590	0.3221129431	0.8586081047
1591	0.3220750957	0.8586710294
1592	0.322030397	0.8587129793
1593	0.321985145	0.8587129793
1594	0.3219462747	0.8586395671
1595	0.3219179268	0.858660542
1596	0.3218863088	0.8586920044
1597	0.3218549655	0.8586710294
1598	0.3218462774	0.8586081047
1599	0.3217829375	0.8586500545
1600	0.3217373592	0.8587549291
1601	0.3216793154	0.8587863915
1602	0.3216535348	0.8587863915
1603	0.3215713962	0.8588283413
1604	0.3215533203	0.8589017535
1605	0.3215073406	0.8588807786
1606	0.3214713863	0.8589437033
1607	0.3214350612	0.8589856532
1608	0.3213772193	0.8589856532
1609	0.3212926782	0.8589856532
1610	0.321231706	0.8589961406
1611	0.3211710929	0.8590171155
1612	0.3211089273	0.8590380904
1613	0.3210859905	0.8591115026
1614	0.321048994	0.8590485779
1615	0.3210116272	0.8590800403
1616	0.3209621961	0.8591324776
1617	0.3209283985	0.8591534525
1618	0.3209003128	0.8592058898
1619	0.320846916	0.8593212518
1620	0.3208177313	0.8593632016
1621	0.3207634186	0.859279302
1622	0.3206991205	0.8594785636
1623	0.3206603949	0.8594471013
1624	0.3206227629	0.8594995386
1625	0.3205874066	0.8595624633
1626	0.3205435682	0.8595729508
1627	0.3204962267	0.8596044131
1628	0.3204632989	0.8596463629
1629	0.32041087	0.8596149006
1630	0.320344318	0.8596568504
1631	0.3203024182	0.8597092877
1632	0.3202828446	0.8597407501
1633	0.3202634618	0.8598036748
1634	0.3202055491	0.8597407501
1635	0.3201694308	0.8598665995
1636	0.3201356813	0.8599400117
1637	0.3200942855	0.8599190368
1638	0.3200527926	0.8599609867
1639	0.3200178176	0.8599714741
1640	0.3199654937	0.8599819616
1641	0.3199313613	0.8599504992
1642	0.3198926366	0.8600343989
1643	0.3198659852	0.8600658612
1644	0.3198114195	0.8600239114
1645	0.3197556384	0.8600763487
1646	0.3197076152	0.8602126856
1647	0.3196910566	0.8602231731
1648	0.3196535234	0.8602965853
1649	0.3195769117	0.8603280477
1650	0.319545531	0.8603175602
1651	0.3194851716	0.8603699975
1652	0.319435591	0.8603175602
1653	0.3194028226	0.8603699975
1654	0.319353965	0.8604434097
1655	0.319294729	0.8605902341
1656	0.3192706313	0.8604748721
1657	0.319211678	0.8606007215
1658	0.3191511908	0.8605902341
1659	0.3191053273	0.8605482843
1660	0.3190420431	0.8605587717
1661	0.3190056052	0.8605692592
1662	0.3189741823	0.8605692592
1663	0.3189347215	0.8605692592
1664	0.3188822779	0.8606531588
1665	0.3188665755	0.8607160836
1666	0.3188400301	0.8605587717
1667	0.3188044769	0.860611209
1668	0.3187829052	0.8606741337
1669	0.3187668273	0.8606636463
1670	0.3187212613	0.860726571
1671	0.3187030614	0.8607580334
1672	0.3186647334	0.8607580334
1673	0.3186305872	0.8606741337
1674	0.318586954	0.8606531588
1675	0.3185466949	0.8607160836
1676	0.3184993641	0.8607685208
1677	0.3184613063	0.8607790083
1678	0.3184172679	0.8607790083
1679	0.318379886	0.8607370585
1680	0.318352052	0.8607580334
1681	0.3183135411	0.8607475459
1682	0.3182807877	0.8607685208
1683	0.3182439636	0.8608209581
1684	0.3182145577	0.8608838829
1685	0.3181891978	0.8609048578
1686	0.3181690034	0.8609887574
1687	0.3181344387	0.8611146069
1688	0.3180944586	0.8611670442
1689	0.3180337399	0.861229969
1690	0.3179937912	0.8611880191
1691	0.3179586845	0.8611565568
1692	0.3179325657	0.8611775317
1693	0.317896131	0.8611460693
1694	0.3178709064	0.8611775317
1695	0.3178304394	0.8611670442
1696	0.3177938987	0.8612194815
1697	0.3177623401	0.8611985066
1698	0.3177245349	0.8611775317
1699	0.3176941034	0.8611985066
1700	0.3176628507	0.8612509439
1701	0.3176246649	0.8612614313
1702	0.3175798586	0.8613033812
1703	0.3175412051	0.8612614313
1704	0.3175009024	0.861345331
1705	0.3174475271	0.8615445927
1706	0.3174013825	0.8615550801
1707	0.3173525133	0.8615236178
1708	0.3173149803	0.86159703
1709	0.3172734647	0.8616914171
1710	0.3172274519	0.8616599547
1711	0.3172036934	0.861712392
1712	0.3171770977	0.8616180049
1713	0.3171465566	0.861712392
1714	0.3170892863	0.8616389798
1715	0.3170521094	0.861576055
1716	0.317017421	0.8616494672
1717	0.3169807336	0.8616389798
1718	0.3169531175	0.8616599547
