iter	Logloss	Accuracy
159	0.4226973535	0.7917295914
160	0.4224935805	0.7920337277
161	0.4223835053	0.7919603155
162	0.4221857293	0.7919078782
163	0.4220270828	0.7918554409
164	0.4217709877	0.7922539643
165	0.4213602962	0.7922539643
166	0.4212179909	0.7925895629
167	0.4210769384	0.7928097995
168	0.4209651046	0.7928412619
169	0.4207728757	0.7931453981
170	0.4206133688	0.7932712476
171	0.4204504758	0.793418072
172	0.4202891682	0.7938480577
173	0.4201867589	0.7936802584
174	0.4200212661	0.7938375703
175	0.4199038113	0.7940053696
176	0.4197111967	0.7940682943
177	0.4195662092	0.7941836563
178	0.4194300997	0.7943304807
179	0.419253252	0.7942780435
180	0.4190497571	0.7945297424
181	0.4188269786	0.7944563302
182	0.41871074	0.794749979
183	0.4185086546	0.7949702156
184	0.4184188574	0.7952848393
185	0.4183298937	0.795253377
186	0.4181430493	0.7950436278
187	0.417855194	0.7953163017
188	0.4175150487	0.7955155634
189	0.4172774559	0.795484101
190	0.4169377899	0.7956728752
191	0.4168322322	0.795599463
192	0.4167211522	0.7956623878
193	0.4165350842	0.7958301871
194	0.4162063589	0.7961657857
195	0.4161472357	0.7961238359
196	0.4160331706	0.7962811477
197	0.4159286126	0.796218223
198	0.4156775044	0.7963230976
199	0.4155208058	0.7964384596
200	0.4151593938	0.796333585
201	0.4150647024	0.7965433342
202	0.414986143	0.7966796711
203	0.4146244846	0.7968579579
204	0.4144690226	0.7970886819
205	0.414342923	0.7971516067
206	0.4142097288	0.797319406
207	0.4140621969	0.7973718433
208	0.4138838756	0.79755013
209	0.4137851404	0.7977074419
210	0.4136602978	0.797917191
211	0.4135051845	0.7981898649
212	0.4133860097	0.798535951
213	0.4132541457	0.7985464385
214	0.4131318053	0.7986303381
215	0.4130067042	0.7988610622
216	0.4129091001	0.7989344744
217	0.4128009009	0.799018374
218	0.4125878857	0.7992071483
219	0.4124938577	0.7993644601
220	0.4124015685	0.7994378723
221	0.4122878223	0.7996581089
222	0.4121594867	0.7996790838
223	0.4119869723	0.7997420086
224	0.4118604818	0.7995951842
225	0.4116655122	0.8000985821
226	0.4115096806	0.8000985821
227	0.4114497874	0.8001300445
228	0.4112143149	0.8002663814
229	0.4111595485	0.8003607685
230	0.4110276494	0.8002768689
231	0.4109292717	0.8003502811
232	0.4108331388	0.8004236933
233	0.410635986	0.8004341807
234	0.4104782115	0.8007592919
235	0.4103891169	0.8008327041
236	0.4102529511	0.8010319658
237	0.4101455796	0.8010424532
238	0.4099832004	0.8012312275
239	0.4099102855	0.8011368403
240	0.4098272088	0.8011787902
241	0.4095933427	0.8013465895
242	0.4094876762	0.8013990268
243	0.4092178531	0.8012941522
244	0.4091165432	0.8013990268
245	0.4088487615	0.8017975501
246	0.4087484173	0.8016717006
247	0.4086464335	0.8017975501
248	0.4085612391	0.8018080376
249	0.4084279104	0.8017975501
250	0.4082937563	0.8018499874
251	0.4081816389	0.8019233996
252	0.4080333162	0.8023848477
253	0.4079073151	0.8023848477
254	0.4077703439	0.802552647
255	0.4076001525	0.8026260592
256	0.4074672479	0.8026680091
257	0.4073354216	0.8027938585
258	0.407239694	0.8030245826
259	0.4070565847	0.8032238443
260	0.4069851268	0.8032343317
261	0.4068513423	0.8032553067
262	0.4067529266	0.8033392063
263	0.4066229834	0.8031923819
264	0.4065419348	0.8033916436
265	0.4063207517	0.8031504321
266	0.4061224619	0.803423106
267	0.4059525198	0.8037482171
268	0.4058761586	0.8035279805
269	0.4057222111	0.8037796795
270	0.4055299645	0.8039894286
271	0.40539072	0.8041467405
272	0.4052563697	0.8043250273
273	0.4051616302	0.8043355147
274	0.4050699812	0.8045977011
275	0.4049690884	0.8046816008
276	0.404848808	0.8047340381
277	0.4045009581	0.8049752496
278	0.4043954757	0.8049962245
279	0.4042788619	0.8050696367
280	0.4041115966	0.8050801242
281	0.4040258165	0.8051954862
282	0.4039031047	0.805237436
283	0.4038225579	0.8053213357
284	0.4036930983	0.805489135
285	0.4035801038	0.8058037587
286	0.4031863	0.8059191207
287	0.4030093086	0.8058876584
288	0.402871063	0.8061708197
289	0.402781611	0.8060764326
290	0.4026652675	0.8060974075
291	0.402586835	0.8062652068
292	0.4025076262	0.8061603322
293	0.4024119102	0.806338619
294	0.4023860464	0.8063491065
295	0.4022871539	0.806453981
296	0.4022123248	0.8065693431
297	0.4020546462	0.80670568
298	0.4019021079	0.8066742176
299	0.4017931587	0.8067686047
300	0.4016597369	0.8066217804
301	0.4015168428	0.8065273932
302	0.4014093504	0.8067476298
303	0.4012831427	0.8068420169
304	0.401117238	0.8068629919
305	0.4010419779	0.8069049417
306	0.40085819	0.8070517661
307	0.4007209222	0.807188103
308	0.40062057	0.8070622535
309	0.4004149042	0.8071146908
310	0.4002262073	0.8070307912
311	0.4000503043	0.8072824901
312	0.3999501728	0.8073349274
313	0.3998647995	0.8074607769
314	0.3997449329	0.8076495511
315	0.3996246223	0.8078593003
316	0.3995133191	0.8077124759
317	0.3993035375	0.8076390637
318	0.3992287692	0.8077229633
319	0.3991397908	0.8078383254
320	0.3990300248	0.8080795369
321	0.3989444996	0.8082683111
322	0.3988369427	0.8083312358
323	0.3987622269	0.8083731857
324	0.3986019873	0.8083836731
325	0.3985345645	0.8084465979
326	0.3984500273	0.8084885477
327	0.3982820985	0.8086458596
328	0.3982081652	0.8086668345
329	0.39802323	0.8090129205
330	0.3978855071	0.8087926839
331	0.3977900657	0.8092436446
332	0.3976859326	0.8093275443
333	0.3975870476	0.8094638812
334	0.3975145531	0.8095163185
335	0.3973835463	0.8094324188
336	0.3973219452	0.8095582683
337	0.3972614454	0.8095897307
338	0.3971478511	0.8097785049
339	0.3970168124	0.8100302039
340	0.3968849015	0.8100616662
341	0.3967981245	0.8102609279
342	0.3965847996	0.81037629
343	0.3965227452	0.8103343401
344	0.3964071436	0.8103972649
345	0.3962877833	0.8104287272
346	0.3962260834	0.8104392147
347	0.3961300912	0.8106489638
348	0.3959667991	0.8106699388
349	0.3958125555	0.8107328635
350	0.3957143214	0.8107748133
351	0.3956344389	0.8106909137
352	0.3955625028	0.8106699388
353	0.3954754121	0.8108692004
354	0.395387989	0.8110055374
355	0.3952855536	0.8112047991
356	0.3951803502	0.811225774
357	0.3950682535	0.8115089353
358	0.3949695107	0.8115613726
359	0.3948564438	0.8113935733
360	0.3947978281	0.8115299102
361	0.3946406544	0.8116138099
362	0.3944505009	0.8116872221
363	0.3943346939	0.8114774729
364	0.3942471917	0.8115299102
365	0.3941785664	0.811592835
366	0.3941272225	0.8115299102
367	0.3939285524	0.8115508851
368	0.3938396603	0.8116662472
369	0.393758832	0.8117291719
370	0.393693649	0.8118340465
371	0.3935632039	0.8118025841
372	0.3934642777	0.8118864838
373	0.3934224343	0.8119179461
374	0.393287887	0.8119179461
375	0.3932150216	0.812075258
376	0.3930912448	0.8120542831
377	0.3930260552	0.8121591576
378	0.3929106837	0.8120857454
379	0.3928261798	0.8126206058
380	0.3927629944	0.8124528064
381	0.392653247	0.8126310932
382	0.3925331182	0.8127988925
383	0.3924218156	0.8127674302
384	0.3923192893	0.8128827922
385	0.3922357438	0.8130191291
386	0.3921252299	0.8131554661
387	0.3920207707	0.8133442403
388	0.3919208766	0.8134176525
389	0.3917795855	0.8134281399
390	0.3916574784	0.8135330145
391	0.3915475762	0.8136274016
392	0.3914768894	0.8136378891
393	0.39140326	0.8137847135
394	0.3912797431	0.8137637386
395	0.3912071055	0.8139420253
396	0.3911247473	0.8139420253
397	0.3909922178	0.8141622619
398	0.39084336	0.8140993372
399	0.390675121	0.814141287
400	0.3906094209	0.8142146992
401	0.3904958429	0.8140993372
402	0.3903938877	0.8140993372
403	0.3903338374	0.8140678748
404	0.3902491461	0.8142042118
405	0.3901213916	0.8142671365
406	0.390054137	0.8145607853
407	0.3899800553	0.8144034734
408	0.3898765133	0.8144244484
409	0.3897537543	0.814392986
410	0.3896747405	0.8144034734
411	0.389588113	0.8144663982
412	0.3895040008	0.8146656599
413	0.3894309296	0.8147705344
414	0.3893458306	0.8147915094
415	0.3892501658	0.8148963839
416	0.3891490908	0.8149173588
417	0.3889964116	0.8151690578
418	0.3889054133	0.8153053947
419	0.3888277472	0.8154836815
420	0.3886922717	0.8153997819
421	0.3885782606	0.8155256313
422	0.3884873993	0.8154627066
423	0.3883870605	0.8157878178
424	0.3883174526	0.8159031798
425	0.3882154709	0.8158926923
426	0.3881233483	0.8159661045
427	0.388020824	0.8161024415
428	0.3879381911	0.815976592
429	0.3877727652	0.8159975669
430	0.3876814307	0.8162387784
431	0.3876161832	0.8161758537
432	0.3875430064	0.8161968286
433	0.3874857384	0.8162492659
434	0.3874133385	0.8164380401
435	0.3873300329	0.8163331655
436	0.387224793	0.8163331655
437	0.3871295308	0.8164065777
438	0.387028068	0.8164695025
439	0.3869406255	0.8163541404
440	0.386801369	0.8164380401
441	0.3867382206	0.8163856028
442	0.3866598684	0.8164904774
443	0.3865535631	0.8165219398
444	0.3864495116	0.8165009648
445	0.3863420162	0.8166897391
446	0.386260486	0.8167736387
447	0.3861997342	0.8168575384
448	0.3861457784	0.8169099757
449	0.3860941739	0.8171197248
450	0.386020351	0.8172665492
451	0.3858594799	0.8171826496
452	0.3857471725	0.817193137
453	0.3856999033	0.8173609363
454	0.3855835653	0.8174762983
455	0.3855275959	0.8173399614
456	0.3854435443	0.8173609363
457	0.3853598005	0.8173714238
458	0.3852861495	0.817444836
459	0.3852064403	0.8176021478
460	0.3851167853	0.8177699471
461	0.3850104871	0.8177489722
462	0.3849646339	0.8179692088
463	0.3848993965	0.8180321336
464	0.3848307554	0.818178958
465	0.384713423	0.818178958
466	0.384629606	0.8182733451
467	0.3845629017	0.8183782196
468	0.3844880105	0.81829432
469	0.3844111434	0.8183572447
470	0.3843133415	0.8183991946
471	0.3842310134	0.8184516318
472	0.3841347325	0.8184621193
473	0.3840714438	0.8186299186
474	0.3839839622	0.8187872305
475	0.3838180603	0.8187872305
476	0.3837254173	0.8189340549
477	0.3836348698	0.81891308
478	0.3835629576	0.8188291803
479	0.3834110379	0.8188396678
480	0.3832398593	0.8189340549
481	0.3831864714	0.8189235674
482	0.3830796184	0.8191018542
483	0.3829718943	0.8192486786
484	0.3828832444	0.8193116033
485	0.3828012113	0.8193116033
486	0.3827044825	0.8194374528
487	0.3826094617	0.8193850155
488	0.382457491	0.8193011159
489	0.3823933521	0.819395503
490	0.3822387952	0.8194164779
491	0.3821680034	0.8192906284
492	0.3820659676	0.8192172162
493	0.3820178564	0.819280141
494	0.3819128445	0.8193116033
495	0.3818486753	0.8192067288
496	0.381758439	0.8195737897
497	0.3816817073	0.8194794026
498	0.3815805762	0.8194374528
499	0.3815248391	0.8194164779
500	0.3814391257	0.8195003775
501	0.3813462317	0.8195633023
502	0.3812312572	0.8194269653
503	0.3811350376	0.8193535532
504	0.3810625788	0.8193220908
505	0.3809773037	0.8195423274
506	0.3809003314	0.8195947647
507	0.3808347454	0.8198359762
508	0.3807054157	0.8199303633
509	0.3806090248	0.8199618257
510	0.3805099583	0.819877926
511	0.3804476802	0.8200562128
512	0.3804122164	0.8200667002
513	0.3803289023	0.820129625
514	0.3802776573	0.8200667002
515	0.3801838999	0.820129625
516	0.3801011386	0.8201086501
517	0.3800310937	0.8201715748
518	0.3798257234	0.8203079117
519	0.3797315125	0.8202974243
520	0.3796609555	0.8203708365
521	0.3795598497	0.8202869368
522	0.3794754995	0.8204547361
523	0.3794032523	0.8205176609
524	0.3793274195	0.8204861985
525	0.3792718636	0.8207169226
526	0.3791628055	0.8207378975
527	0.3790798005	0.8207064351
528	0.3789823077	0.8208217971
529	0.3789328009	0.8210630086
530	0.3788418065	0.8211364208
531	0.3787680222	0.8211783707
532	0.3787090179	0.8212727578
533	0.3785300931	0.8213566574
534	0.3784495549	0.8213671449
535	0.3783948849	0.8215559191
536	0.3782929909	0.8216712811
537	0.3782673474	0.8216607937
538	0.3781617311	0.8218076181
539	0.3780973253	0.8218181055
540	0.3779596148	0.821828593
541	0.3778724088	0.8220278547
542	0.3778269736	0.8220278547
543	0.377767473	0.8220698045
544	0.3776879304	0.8219859049
545	0.3776023412	0.8221432167
546	0.3775181672	0.8222376038
547	0.3774454798	0.8222271164
548	0.3773831711	0.8223949157
549	0.3772858072	0.8223844282
550	0.3772213211	0.8224158906
551	0.3771689341	0.8225102777
552	0.3770860385	0.8225522275
553	0.3769887643	0.8224997903
554	0.3768847571	0.8226675896
555	0.3768268097	0.822793439
556	0.3767529318	0.822814414
557	0.3767100497	0.822793439
558	0.3766451686	0.8227095394
559	0.3766120142	0.8228249014
560	0.3765380065	0.8228563638
561	0.3764596741	0.8228773387
562	0.3764034376	0.8229402634
563	0.3763634827	0.822929776
564	0.3762860129	0.8230766004
565	0.3761455541	0.823181475
566	0.3760534097	0.8234331739
567	0.3759069568	0.8233492743
568	0.3758809524	0.8234436614
569	0.3757957131	0.8233702492
570	0.3757309603	0.8234331739
571	0.3756151033	0.823548536
572	0.3755562538	0.8236009732
573	0.3754962744	0.8236953603
574	0.3754186298	0.8237582851
575	0.3753622793	0.8238107224
576	0.3752676289	0.8239260844
577	0.3751972969	0.8239575468
578	0.3751317861	0.8240204715
579	0.3750747904	0.8240414464
580	0.3749917037	0.8240624213
581	0.3749273117	0.8241777834
582	0.3748398397	0.8240729088
583	0.3747815448	0.8242092457
584	0.3746774137	0.8242721705
585	0.3746103462	0.8244609447
586	0.3745212547	0.8245028945
587	0.3744689416	0.8244399698
588	0.3743805239	0.8246077691
589	0.3743133027	0.8248280057
590	0.3742552383	0.824880443
591	0.374209698	0.8249433677
592	0.3741143055	0.8250377548
593	0.3740664983	0.8249433677
594	0.3739602347	0.825111167
595	0.3739170125	0.8249853176
596	0.3738407283	0.8250692172
597	0.3737550152	0.8250482423
598	0.373704545	0.8251006796
599	0.3735745565	0.8250901921
600	0.3735322524	0.8251216545
601	0.3734422177	0.8251845792
602	0.3733882488	0.8252265291
603	0.3733085146	0.8251845792
604	0.3732483789	0.8252579914
605	0.3731704463	0.8251950667
606	0.3730588231	0.8253209162
607	0.3728732314	0.8253209162
608	0.37283675	0.8253314036
609	0.3727794959	0.8252999413
610	0.3727173465	0.8255411528
611	0.3726713119	0.8255935901
612	0.3726097711	0.8256460274
613	0.3725290892	0.8257404145
614	0.3724716972	0.8257509019
615	0.3724286367	0.8259396761
616	0.3723844737	0.8259921134
617	0.3722907257	0.8259082138
618	0.3722302098	0.8258557765
619	0.3721660258	0.8260235758
620	0.3720431488	0.8262018626
621	0.3719723234	0.8262647873
622	0.37193668	0.826348687
623	0.3718992195	0.8263906368
624	0.3718514878	0.8265164863
625	0.3718018684	0.8266528232
626	0.371758404	0.8267472103
627	0.3716080624	0.8267891602
628	0.371554396	0.8268415974
629	0.371494324	0.8268101351
630	0.3714052868	0.8268415974
631	0.3713159367	0.8268206225
632	0.3712339901	0.8268206225
633	0.371183053	0.8267786727
634	0.3710900692	0.8268415974
635	0.3710006914	0.8269569595
636	0.3708860084	0.827061834
637	0.3707942581	0.8270932964
638	0.3707362958	0.827082809
639	0.3706827109	0.8271142713
640	0.3705125081	0.8271247588
641	0.3704263489	0.8271562212
642	0.3703351082	0.8272506083
643	0.3702555978	0.8272506083
644	0.3701846293	0.8273659703
645	0.370096143	0.8273449954
646	0.3700317401	0.8273869452
647	0.3699830866	0.8275442571
648	0.3699379704	0.8275966944
649	0.3698576575	0.8276596191
650	0.3697997985	0.8277435188
651	0.3697189112	0.827680594
652	0.3696766856	0.8277749811
653	0.3695730342	0.827816931
654	0.3695033252	0.8278798557
655	0.3694269922	0.827795956
656	0.3693529472	0.8277540062
657	0.3693029202	0.8278064435
658	0.3692586569	0.827816931
659	0.3692218614	0.8279008306
660	0.3691515663	0.827816931
661	0.3691009313	0.8278064435
662	0.3690632217	0.8278483933
663	0.3689850255	0.8280057052
664	0.3689208889	0.8281210672
665	0.36884874	0.8281839919
666	0.3688072632	0.8281735045
667	0.368743389	0.8281735045
668	0.3686861761	0.8282888665
669	0.3686474001	0.8283622787
670	0.3685914425	0.8283622787
671	0.3685312434	0.828414716
672	0.3684754062	0.8285510529
673	0.3684165985	0.8286454401
674	0.3683725612	0.8287188523
675	0.3682864192	0.8287398272
676	0.3682268305	0.8289600638
677	0.3681847406	0.8290229885
678	0.3680924305	0.829148838
679	0.3680377087	0.8292117627
680	0.36797004	0.8292956624
681	0.3678978129	0.8293271248
682	0.3678301128	0.8292851749
683	0.3677829367	0.8293061498
684	0.3677456646	0.8293480997
685	0.3676634274	0.8294424868
686	0.3675909769	0.8294215119
687	0.3675232283	0.8293480997
688	0.3674627992	0.8292432251
689	0.3673400677	0.8291068882
690	0.3672489179	0.8291698129
691	0.3672178075	0.8291907878
692	0.3671639157	0.8293061498
693	0.3671238334	0.8294110244
694	0.3670655548	0.8293585871
695	0.3669981055	0.8294424868
696	0.3669120635	0.8294844366
697	0.3668539822	0.8295473614
698	0.3667973613	0.829746623
699	0.3667547053	0.829767598
700	0.3666720796	0.8298095478
701	0.3666236529	0.8297571105
702	0.366523626	0.8297780854
703	0.3664653785	0.8299039349
704	0.3664007192	0.8299458847
705	0.3663053911	0.8298724725
706	0.3662301502	0.8299458847
707	0.3661656995	0.8299249098
708	0.3660994197	0.8299668596
709	0.3659969921	0.8298619851
710	0.3659251698	0.8298619851
711	0.3658288482	0.82988296
712	0.3657795101	0.8298095478
713	0.3656965637	0.8298934474
714	0.365629408	0.8300088095
715	0.3655745932	0.8299563722
716	0.3654894477	0.8300297844
717	0.3654351586	0.8300822217
718	0.3653931283	0.8300402718
719	0.3653372991	0.830113684
720	0.3652630852	0.8301870962
721	0.3652206796	0.8301975837
722	0.3651628534	0.8301766088
723	0.3650537599	0.8302185586
724	0.3649998331	0.830365383
725	0.3649474484	0.8304073328
726	0.3648738693	0.8303758705
727	0.3647890505	0.8305017199
728	0.3646796051	0.8307114691
729	0.364632435	0.8306904942
730	0.3645607033	0.8306904942
731	0.364477761	0.8307848813
732	0.3644534821	0.8308268311
733	0.3643591476	0.8307534189
734	0.3642980329	0.8307848813
735	0.3642426287	0.8307219565
736	0.3641684869	0.8306904942
737	0.3641291095	0.8307009816
738	0.3640800024	0.8307429315
739	0.3639880083	0.8308897559
740	0.3638548903	0.8309317057
741	0.3637823891	0.8308687809
742	0.3637290068	0.8310680426
743	0.3636542927	0.8311938921
744	0.3635815403	0.8310680426
745	0.36354361	0.8311309674
746	0.3634906608	0.8311099924
747	0.3633927164	0.8309631681
748	0.3633388657	0.831214867
749	0.3632445415	0.8314141287
750	0.3631788186	0.8313616914
751	0.3631396695	0.8313092541
752	0.3630690407	0.8314141287
753	0.3630255435	0.8314246162
754	0.3629654905	0.8315294907
755	0.3628976953	0.8314455911
756	0.3628018524	0.8314980284
757	0.3627373756	0.8314875409
758	0.3626751942	0.8314770534
759	0.3626083033	0.8315609531
760	0.3625281635	0.8316343653
761	0.3624529727	0.8315924155
762	0.3624096269	0.8316448528
763	0.3623625524	0.8316029029
764	0.3623183215	0.8316133904
765	0.36224613	0.8318021646
766	0.362197027	0.8318650894
767	0.3621350205	0.8318441144
768	0.3620649122	0.8320014263
769	0.3619944613	0.832064351
770	0.3619442406	0.8320433761
771	0.361884394	0.8319909388
772	0.3618138737	0.8320433761
773	0.3617712217	0.8320748385
774	0.3616946457	0.8321797131
775	0.3616002339	0.8324104371
776	0.3615644876	0.8323789747
777	0.3614876651	0.8325887239
778	0.3614377949	0.8327040859
779	0.3613389852	0.8328299354
780	0.3612996268	0.8328089605
781	0.3612382369	0.8329452974
782	0.3611841069	0.8329557849
783	0.3611248595	0.8329557849
784	0.3610612214	0.8328404229
785	0.3609565021	0.8328299354
786	0.3608739868	0.8328718852
787	0.3608214764	0.8328509103
788	0.3607571357	0.83293481
789	0.3606808137	0.8329662723
790	0.3605979516	0.8329662723
791	0.3605279789	0.8330711469
792	0.3604656038	0.8331026093
793	0.3604087508	0.8331026093
794	0.3603162955	0.8332389462
795	0.3602588718	0.8333333333
796	0.3602097479	0.8335116201
797	0.3601611403	0.8334906452
798	0.3601024116	0.8334801577
799	0.360023785	0.8335745448
800	0.3599540094	0.833532595
801	0.3598579195	0.8335955198
802	0.3597955652	0.8335955198
803	0.3597434604	0.8335850323
804	0.3596141801	0.8335850323
805	0.3595818459	0.8336584445
806	0.3595169848	0.8336374696
807	0.3594899767	0.833668932
808	0.3594081312	0.8336584445
809	0.3593275671	0.8339520933
810	0.359277576	0.833899656
811	0.3592516724	0.8338577062
812	0.3591935194	0.8339940431
813	0.3591390661	0.8340884302
814	0.359067464	0.8341094052
815	0.3590025415	0.8341094052
816	0.3589222096	0.8339625808
817	0.3588405577	0.8340989177
818	0.3587913666	0.8342037923
819	0.3586859643	0.8343611041
820	0.3586440943	0.8344345163
821	0.3585334428	0.8346442655
822	0.358494841	0.8347281651
823	0.3584457431	0.8347281651
824	0.3584072515	0.8348120648
825	0.35836514	0.8348540146
826	0.3583057837	0.8349903515
827	0.3582683478	0.8350113265
828	0.3582162976	0.8349169393
829	0.3581809213	0.834885477
830	0.3581341207	0.8348645021
831	0.3580847654	0.834885477
832	0.358021969	0.8349693766
833	0.3579475292	0.8350323014
834	0.3578636668	0.8350952261
835	0.357798893	0.8350847387
836	0.3577408423	0.8352210756
837	0.35770204	0.8352210756
838	0.3576450465	0.8352735129
839	0.3575818854	0.8353469251
840	0.3575301925	0.8353783874
841	0.3574682722	0.8353783874
842	0.3574127618	0.8355881366
843	0.3573519185	0.8356405739
844	0.3573020071	0.8356720362
845	0.3572556228	0.8354517996
846	0.3571482735	0.8354517996
847	0.3570892026	0.835483262
848	0.3570210208	0.8355042369
849	0.3569365966	0.8354937495
850	0.3568866329	0.835483262
851	0.3568171268	0.8354727746
852	0.3567546308	0.8355147244
853	0.3566982326	0.8355566742
854	0.3566254302	0.835619599
855	0.3565188469	0.8356405739
856	0.3564200013	0.835619599
857	0.3563690293	0.8356615488
858	0.3562793177	0.835619599
859	0.3562166806	0.8357034986
860	0.3561961985	0.8357139861
861	0.3561039525	0.8360390972
862	0.3560654751	0.8361334844
863	0.3560124131	0.8360810471
864	0.3559395963	0.8361439718
865	0.3558757221	0.8362698213
866	0.3558252794	0.8363012837
867	0.3557691447	0.8362907962
868	0.3557099893	0.8362383589
869	0.355670918	0.8362278715
870	0.3556384762	0.8362593338
871	0.3555996195	0.8363012837
872	0.3555443706	0.8362383589
873	0.3554797169	0.8362383589
874	0.3554161616	0.8362383589
875	0.3553568188	0.8362068966
876	0.3552989426	0.8363012837
877	0.3552587543	0.8362907962
878	0.3551507719	0.8364900579
879	0.3551030502	0.8365424952
880	0.3550271957	0.8366578572
881	0.3549809467	0.8365739575
882	0.3549108592	0.8367941941
