iter	Logloss	Accuracy
64	0.4706260362	0.7888066046
65	0.4694391613	0.7890974584
66	0.4682488813	0.7892652586
67	0.4665131383	0.7884821908
68	0.4648221924	0.7885045642
69	0.4634843662	0.7895225524
70	0.4621981043	0.789533739
71	0.461082807	0.7892764453
72	0.4601177768	0.7891981385
73	0.4588477308	0.7900259531
74	0.4578398142	0.7903056202
75	0.4567323181	0.7906188473
76	0.4557326962	0.7903503669
77	0.454495747	0.7906747807
78	0.4534091185	0.7903615536
79	0.4525960952	0.790876141
80	0.4516469997	0.7913683551
81	0.4506815407	0.7911781815
82	0.4500286602	0.7913571684
83	0.4493135398	0.7909768212
84	0.4483555139	0.7910663147
85	0.4474247983	0.7909544478
86	0.4464241792	0.7910327546
87	0.4454939006	0.7911110614
88	0.4447275591	0.7911669948
89	0.4438234172	0.7914466619
90	0.4429343828	0.7914578486
91	0.4420877677	0.7914242885
92	0.4413384351	0.7910327546
93	0.4407165942	0.791055128
94	0.4397883417	0.7911222481
95	0.4390667963	0.7909320745
96	0.4381042119	0.7912229282
97	0.4375899073	0.7909208878
98	0.4370718493	0.7919276893
99	0.436270913	0.7921737963
100	0.4355934215	0.7920507428
101	0.4347225715	0.7929009307
102	0.4340984995	0.7928226239
103	0.433381938	0.7930463576
104	0.4327995506	0.7928338106
105	0.4323417884	0.7928226239
106	0.4314360574	0.7928002506
107	0.4309286124	0.7928226239
108	0.4301527556	0.7926771971
109	0.4295147902	0.7931694111
110	0.4288999395	0.7930799177
111	0.4281999223	0.7932029712
112	0.427587509	0.7934490782
113	0.4271914086	0.7934043315
114	0.4265687878	0.7933372114
115	0.4258738437	0.7934155182
116	0.4253475326	0.7935609451
117	0.4248931728	0.7935385717
118	0.4241707473	0.7944782531
119	0.4236849424	0.7949480938
120	0.423227589	0.7949369071
121	0.4226903154	0.7947579202
122	0.4221882984	0.7943775729
123	0.4218401915	0.793952479
124	0.4214043781	0.7950375873
125	0.4209826432	0.7950487739
126	0.4206336716	0.7952501342
127	0.4200879389	0.7954067478
128	0.4197033719	0.7953620011
129	0.4193846538	0.7953955611
130	0.4188010075	0.795328441
131	0.4183138075	0.7954179345
132	0.4179139997	0.7954403079
133	0.4176798377	0.795540988
134	0.4173241979	0.7952725076
135	0.4168946968	0.7953955611
136	0.4163954354	0.7954738679
137	0.4159686631	0.7955521747
138	0.4156265203	0.7956864149
139	0.4151363981	0.7959213352
140	0.414635767	0.7959548953
141	0.4142618339	0.7956192948
142	0.4140033626	0.7955521747
143	0.4135698984	0.7957982817
144	0.4132929982	0.7958430285
145	0.4129669796	0.7959325219
146	0.412470338	0.7962233757
147	0.4121581322	0.7959437086
148	0.4118043564	0.7960220154
149	0.4114770494	0.7959325219
150	0.4110280278	0.7958654018
151	0.4106447881	0.7959548953
152	0.4104369622	0.7961226955
153	0.4100690244	0.7961003222
154	0.4098639539	0.7963240558
155	0.4094587118	0.7966260963
156	0.4090447365	0.7969505101
157	0.408733458	0.7967938965
158	0.4081712998	0.7971742438
159	0.407762366	0.7969728835
160	0.4074208254	0.7969952568
161	0.4071550431	0.7970288169
162	0.4067945474	0.7971518704
163	0.4064505653	0.7981027385
164	0.4061503442	0.7982481654
165	0.4057324036	0.7984159656
166	0.4054283068	0.7985613925
167	0.4051583511	0.7985725792
168	0.4048177397	0.7987291928
169	0.4045095988	0.7990424199
170	0.4041674836	0.7989864865
171	0.4037778431	0.7992437802
172	0.4034914324	0.7991207267
173	0.4032821048	0.7991766601
174	0.4029444389	0.7991207267
175	0.4026414937	0.7991207267
176	0.4023235482	0.7991766601
177	0.4020052558	0.7991654734
178	0.4017465556	0.7993444604
179	0.4012708336	0.8000380347
180	0.4009731424	0.7999261679
181	0.4007888089	0.7994003938
182	0.4004360645	0.8000492214
183	0.4002042822	0.7999485413
184	0.399981632	0.7997583676
185	0.3997607033	0.7997024342
186	0.3994780976	0.8002841418
187	0.3993218458	0.8002729551
188	0.3990846937	0.8005414355
189	0.398785876	0.8004295686
190	0.3985595789	0.8005749955
191	0.3984001651	0.7997583676
192	0.3980949235	0.8005078754
193	0.3979255496	0.8006197423
194	0.3976682442	0.8007651691
195	0.3974582649	0.8006533023
196	0.3971022002	0.8015258636
197	0.3969028789	0.8013468767
198	0.3966855306	0.801548237
199	0.3965151234	0.8015594237
200	0.3963122208	0.8015706103
201	0.3959470165	0.8008322892
202	0.3957740101	0.8006197423
203	0.3955816692	0.8006868624
204	0.3954116043	0.8011790764
205	0.3951790089	0.80136925
206	0.3949591065	0.8014811169
207	0.3948054072	0.8013580634
208	0.3945462377	0.8010448362
209	0.3944111424	0.8011567031
210	0.3942292882	0.8018614641
211	0.3939303219	0.8013245033
212	0.3936732671	0.8014475568
213	0.3934752228	0.802006891
214	0.3933747636	0.802219438
215	0.3932289122	0.802252998
216	0.3930176892	0.8027452121
217	0.3928369584	0.802890639
218	0.3926074983	0.8029689458
219	0.3924646995	0.8031814928
220	0.39225941	0.8032262395
221	0.3920800195	0.8033828531
222	0.391911104	0.8034947199
223	0.3918165125	0.8035730267
224	0.3916343054	0.8034723465
225	0.3914400928	0.8035170933
226	0.3912199482	0.8034947199
227	0.390993812	0.8034499732
228	0.3908326845	0.8034164131
229	0.3907072904	0.8033940397
230	0.3906061659	0.8034164131
231	0.3904168978	0.8034723465
232	0.3902686295	0.8035282799
233	0.3901239015	0.8036065867
234	0.3899168168	0.8036960802
235	0.3897619242	0.8036737068
236	0.3896399178	0.8038191337
237	0.3895219654	0.8037296402
238	0.3894133054	0.8037855737
239	0.3892760905	0.8038862538
240	0.3891838083	0.8038750671
241	0.3890222433	0.8039645606
242	0.3888387165	0.8039533739
243	0.3887051419	0.8039645606
244	0.388641826	0.804691695
245	0.3885245924	0.8047588151
246	0.3883922156	0.8048147485
247	0.3882519944	0.8050384822
248	0.3880756643	0.8050944156
249	0.3879966178	0.8050496689
250	0.3878963296	0.8050608556
251	0.3877571754	0.8050832289
252	0.3875991488	0.8051279757
253	0.3875364797	0.8051615357
254	0.3873572762	0.8051839091
255	0.3872532475	0.8053405226
256	0.3870660713	0.8052622159
257	0.386985298	0.8052957759
258	0.3867941097	0.8054188294
259	0.3866447716	0.8053740827
260	0.3865104489	0.8053740827
261	0.3863066567	0.8054300161
262	0.3861557497	0.805329336
263	0.386076329	0.8053740827
264	0.3859824427	0.805329336
265	0.3859001168	0.8057208699
266	0.3857728015	0.8056984965
267	0.385702083	0.8056761231
268	0.3855926089	0.8057320566
269	0.3855316911	0.8057096832
270	0.3854351962	0.8057320566
271	0.3853205752	0.8058439234
272	0.385260111	0.8055978164
273	0.3851676142	0.8059222302
274	0.3850188242	0.8058662968
275	0.3849224664	0.8058998568
276	0.3848015948	0.8059110435
277	0.384676904	0.8059669769
278	0.3845334146	0.8060117236
279	0.3844163159	0.8059781636
280	0.3842722948	0.8059446035
281	0.384215352	0.8059781636
282	0.3841386159	0.806000537
283	0.3840629031	0.806034097
284	0.3839792438	0.8059893503
285	0.3838745138	0.8059893503
286	0.3838341013	0.8060676571
287	0.3837371188	0.806034097
288	0.3836359378	0.806000537
289	0.383495152	0.8059893503
290	0.3833578157	0.8060900304
291	0.3832763298	0.8060788437
292	0.3831663767	0.8061459638
293	0.3830631721	0.8061683372
294	0.3829690607	0.8062242706
295	0.3828297149	0.8062913907
296	0.3827529231	0.8067500447
297	0.3826825954	0.8067724181
298	0.3825844588	0.8067836048
299	0.3825156865	0.8067947915
300	0.3824440475	0.8067612314
301	0.3823093794	0.8068171648
302	0.3822290951	0.8068395382
303	0.3821796564	0.8068395382
304	0.3820756963	0.8068730983
305	0.3819742145	0.8070632719
306	0.3818544819	0.8070968319
307	0.3816977541	0.8071751387
308	0.3816124017	0.8071415787
309	0.3815188486	0.8071751387
310	0.3814167794	0.8071751387
311	0.3813355012	0.8072422588
312	0.3812883583	0.807376499
313	0.3812190542	0.8073205656
314	0.3810877166	0.8074100591
315	0.3810535175	0.8074659925
316	0.3809422671	0.8075442993
317	0.3808849579	0.8074771792
318	0.3808371	0.8074548058
319	0.3807344646	0.8074548058
320	0.3806600814	0.8074100591
321	0.3806048376	0.8074212457
322	0.3805539048	0.8074548058
323	0.3804860242	0.8074659925
324	0.3804402597	0.8074548058
325	0.3803833581	0.8074324324
326	0.380322035	0.8073876857
327	0.38028866	0.8074548058
328	0.3802331187	0.8074659925
329	0.3801997727	0.8075107392
330	0.3801104583	0.807622606
331	0.380013794	0.8075666726
332	0.3799572897	0.8075666726
333	0.3799016459	0.8075666726
334	0.3798610822	0.8076785395
335	0.3798243469	0.8077120995
336	0.3797584987	0.8076673528
337	0.3797056379	0.8077009128
338	0.3796155004	0.8076673528
339	0.3795099176	0.8076561661
340	0.3794608016	0.8078127797
341	0.379388736	0.8078239664
342	0.3793544189	0.8079134598
343	0.3793124455	0.8079246465
344	0.3792258831	0.8079693932
345	0.3791890551	0.8079246465
346	0.3791417753	0.8078463397
347	0.3790825179	0.8078463397
348	0.3790312846	0.8078687131
349	0.3789887805	0.8078798998
350	0.3789425237	0.8079358332
351	0.3788532533	0.8079022731
352	0.3788209414	0.8080477
353	0.3787954473	0.8080477
354	0.3787607836	0.8080588867
355	0.3787127635	0.8080812601
356	0.3786893206	0.8080700734
357	0.3785961893	0.8081148201
358	0.3785047175	0.8080924468
359	0.3784662992	0.8080812601
360	0.3783963726	0.8081036334
361	0.3783344375	0.808226687
362	0.3782683512	0.8082043136
363	0.3782377819	0.8081931269
364	0.3781656667	0.8081931269
365	0.3780470955	0.8082714337
366	0.3779998496	0.8082378736
367	0.3779449669	0.8082378736
368	0.3778927041	0.8082938071
369	0.3778560488	0.8083273671
370	0.3778161572	0.8082714337
371	0.3777376611	0.8083609272
372	0.3777038978	0.8083721138
373	0.3776302819	0.8083609272
374	0.3775075869	0.8083497405
375	0.3774247533	0.8084056739
376	0.3773798809	0.8083944872
377	0.3773414566	0.8084056739
378	0.3772437789	0.8083609272
379	0.3771886407	0.8083609272
380	0.3771043472	0.8083497405
381	0.3770529585	0.8083944872
382	0.3769883849	0.8084280473
383	0.3768921185	0.8084839807
384	0.3768355855	0.8085287274
385	0.3768060921	0.8086629676
386	0.3767539485	0.8087412744
387	0.3767197144	0.8087524611
388	0.3766626636	0.8087860211
389	0.3765992633	0.8087524611
390	0.3765712561	0.8087860211
391	0.3765387371	0.8088307679
392	0.376503349	0.8087748344
393	0.3764735498	0.8087860211
394	0.3764000969	0.8088083945
395	0.3762932864	0.8088867013
396	0.3762391199	0.808931448
397	0.3761714786	0.8089202613
398	0.3761375264	0.808931448
399	0.3761070408	0.8089873814
400	0.3760349709	0.8089873814
401	0.3759985658	0.8090321282
402	0.3759371189	0.8090321282
403	0.3758981582	0.8090321282
404	0.3758485477	0.8090097548
405	0.3757677946	0.8090768749
406	0.3757374692	0.8090433148
407	0.3756540808	0.8090656882
408	0.3755829027	0.8090545015
409	0.375528993	0.8090321282
410	0.3754761984	0.8090656882
411	0.3754485441	0.8090992483
412	0.3754106985	0.8090433148
413	0.375347356	0.8091328083
414	0.3752785957	0.809177555
415	0.3752331312	0.8092334885
416	0.375146788	0.8091551817
417	0.3750823853	0.8091216216
418	0.3750253144	0.8092111151
419	0.3749845282	0.8093006086
420	0.3749017148	0.8093117952
421	0.3748566401	0.809356542
422	0.3747609522	0.8093453553
423	0.3747166128	0.8092894219
424	0.3746006346	0.8093677287
425	0.3745496194	0.8092670485
426	0.3744827677	0.8092334885
427	0.3744542507	0.8092446751
428	0.3743758032	0.8092446751
429	0.374324448	0.8093006086
430	0.3742559342	0.8093677287
431	0.3742226268	0.8095914623
432	0.374191429	0.8095355289
433	0.3741554383	0.8094460354
434	0.3740776918	0.8095914623
435	0.3740033757	0.809602649
436	0.3739862088	0.8096138357
437	0.373897938	0.8098823161
438	0.3738497197	0.8098711294
439	0.3738276513	0.8099718096
440	0.3737511123	0.8099382495
441	0.3737230889	0.8099494362
442	0.3736684732	0.8099606229
443	0.3736321617	0.8099718096
444	0.3735750577	0.810027743
445	0.3735335157	0.8099270628
446	0.3734924274	0.8099382495
447	0.3734364647	0.8099158761
448	0.3733740487	0.8099718096
449	0.3733254127	0.8099718096
450	0.3732809583	0.8099606229
451	0.3732210281	0.8099494362
452	0.3731568562	0.8099606229
453	0.3730789886	0.810027743
454	0.3730397307	0.8099829962
455	0.3729677135	0.8099829962
456	0.3729550706	0.8100053696
457	0.3729211604	0.8098935028
458	0.372880314	0.8099046895
459	0.3728256246	0.8100053696
460	0.3728031079	0.8100165563
461	0.3727629012	0.810061303
462	0.3726833719	0.8100724897
463	0.3726355445	0.8100948631
464	0.3726132446	0.8101172364
465	0.3725706167	0.8101731699
466	0.3725595848	0.8101619832
467	0.3725424455	0.8102962234
468	0.3724958603	0.81024029
469	0.3724525305	0.8102962234
470	0.3724146012	0.81027385
471	0.3723756576	0.8103297834
472	0.3723180072	0.8103745302
473	0.3722858392	0.8103633435
474	0.3722208572	0.8103633435
475	0.3722016252	0.8103969035
476	0.3721786622	0.8104192769
477	0.3721011468	0.8104640236
478	0.3720627554	0.8103745302
479	0.3720000577	0.8104080902
480	0.3719525165	0.8104080902
481	0.3719273375	0.8104640236
482	0.3718843811	0.8104304636
483	0.3718438204	0.8103521568
484	0.3717593765	0.8103521568
485	0.3717051002	0.8103745302
486	0.3716506082	0.8104192769
487	0.3715969394	0.8104304636
488	0.3715662771	0.810519957
489	0.3714801748	0.8104416503
490	0.3714606021	0.8104752103
491	0.3714378153	0.8105982638
492	0.3714021695	0.8107548774
493	0.3713502342	0.810732504
494	0.3713413282	0.8108108108
495	0.371285057	0.8108108108
496	0.3712567502	0.8108667442
497	0.3712061491	0.810945051
498	0.3711485166	0.8108891176
499	0.3710926557	0.8110233578
500	0.3710546827	0.8112470915
501	0.3710435486	0.8112247181
502	0.3709884738	0.8113142116
503	0.3709328845	0.811616252
504	0.3708933022	0.8117169322
505	0.3708580977	0.8117393055
506	0.3708066335	0.8117169322
507	0.3707729073	0.8115603186
508	0.3707363059	0.8114931985
509	0.3706872487	0.8116386254
510	0.3706086488	0.8116833721
511	0.3705480052	0.8116721854
512	0.3704990987	0.8116721854
513	0.3704488848	0.8116721854
514	0.370395868	0.8116833721
515	0.3703821348	0.8116609987
516	0.3703248322	0.8117281188
517	0.3702859523	0.8118399857
518	0.3702332906	0.8117952389
519	0.37019479	0.811828799
520	0.3701314225	0.8118511724
521	0.3701132549	0.811862359
522	0.3700782427	0.8117840523
523	0.3700356672	0.8118399857
524	0.3699761829	0.8120525327
525	0.3699353429	0.8121532128
526	0.3699099009	0.8121196528
527	0.369843452	0.8120972794
528	0.3698110491	0.8120972794
529	0.3697628461	0.8121196528
530	0.3697063415	0.8122091462
531	0.3696601954	0.8122091462
532	0.3696109719	0.8122650796
533	0.3695662543	0.812287453
534	0.3695373393	0.8122315196
535	0.3695068152	0.812287453
536	0.3694455264	0.8121979595
537	0.3694047012	0.812253893
538	0.3693466764	0.8122203329
539	0.3693219666	0.8121867729
540	0.3692700652	0.8121643995
541	0.3692411664	0.8121867729
542	0.369191314	0.8121979595
543	0.3691383255	0.8121308394
544	0.3690968471	0.8121643995
545	0.3690238406	0.8121979595
546	0.3689967868	0.8122315196
547	0.3689661897	0.8122091462
548	0.3689257671	0.8122650796
549	0.3688838113	0.8122203329
550	0.368862495	0.8122091462
551	0.3687961857	0.8121979595
552	0.3687735772	0.8122762663
553	0.3687420331	0.812287453
554	0.3687218141	0.8122762663
555	0.368678085	0.812287453
556	0.3686232558	0.812287453
557	0.3685964824	0.8123433864
558	0.3685053715	0.8124105065
559	0.3684472772	0.8124105065
560	0.368397518	0.8123993198
561	0.3683822858	0.8124328799
562	0.368363003	0.8124440666
563	0.3683079122	0.8124776266
564	0.36827372	0.8125
565	0.3682275172	0.8125223734
566	0.368189246	0.8125447467
567	0.368159935	0.8126006802
568	0.3680884365	0.8126230535
569	0.3680476647	0.8125447467
570	0.3680204621	0.8125671201
571	0.3679816142	0.8125783068
572	0.3679630155	0.8125671201
573	0.3679302347	0.8126342402
574	0.3679107389	0.8126789869
575	0.3678731203	0.8126678003
576	0.367802391	0.812712547
577	0.3677509625	0.8126678003
578	0.3677002694	0.8126566136
579	0.3676574843	0.812712547
580	0.3676312398	0.8127572937
581	0.3676172734	0.8127237337
582	0.3675823812	0.8127349204
583	0.3675600121	0.8127796671
584	0.3675295543	0.8127908538
585	0.3674950144	0.8127908538
586	0.3674649697	0.8128244138
587	0.3674355661	0.8128915339
588	0.3673905456	0.8128915339
589	0.3673653719	0.8128132271
590	0.3673184832	0.8129474673
591	0.3672968677	0.8129139073
592	0.3672638476	0.8129362807
593	0.367240116	0.812925094
594	0.3672281356	0.812925094
595	0.3671964347	0.8129027206
596	0.3671441141	0.812925094
597	0.3671100807	0.8129139073
598	0.367044069	0.8130369608
599	0.3670086674	0.8130481475
600	0.3669845003	0.813171201
601	0.3669467131	0.8130817075
602	0.366917211	0.8130928942
603	0.3668818012	0.8131823877
604	0.3668542442	0.8132606945
605	0.3668367823	0.8132830678
606	0.3667583441	0.8132718812
607	0.366696793	0.8132383211
608	0.3666467031	0.8132271344
609	0.3666125603	0.8132606945
610	0.3665507953	0.8131935744
611	0.3665271309	0.813171201
612	0.3664952551	0.8132047611
613	0.3664854751	0.8132047611
614	0.3664706677	0.8132271344
615	0.3664300769	0.8133054412
616	0.3664051651	0.8132942545
617	0.366337794	0.8132942545
618	0.3663039829	0.8133278146
619	0.3662858053	0.8133501879
620	0.3662469548	0.8134620548
621	0.3661972649	0.8134620548
622	0.3661330482	0.8134844281
623	0.3661079947	0.8134844281
624	0.3660844993	0.8134956148
625	0.3660600888	0.8135068015
626	0.3660370567	0.8134844281
627	0.3659913281	0.8135179882
628	0.365934142	0.8135739216
629	0.3658801772	0.813629855
630	0.3658470976	0.8136522284
631	0.3658146643	0.8137081618
632	0.365754465	0.8136746018
633	0.3657361003	0.8136969751
634	0.3657101743	0.8136634151
635	0.3656888323	0.8137081618
636	0.3656750951	0.8137417219
637	0.3655987277	0.8140213889
638	0.3655895423	0.814054949
639	0.3655482651	0.8146925899
640	0.3655234707	0.8147149633
641	0.365475045	0.8147373367
642	0.3654303363	0.8148492035
643	0.3653732006	0.8149163236
644	0.3653266129	0.8150058171
645	0.3652868292	0.815397351
646	0.3652308525	0.8153302309
647	0.3651787829	0.8153749776
648	0.3651358788	0.8154532844
649	0.3651074546	0.8154532844
650	0.3650703829	0.8153861643
651	0.3650430048	0.815430911
652	0.3649922433	0.8154868445
653	0.3649444826	0.8155651512
654	0.3649158731	0.8155204045
655	0.3648913491	0.8155651512
656	0.3648637598	0.8156322713
657	0.364847764	0.8156210847
658	0.36483363	0.8156658314
659	0.3648325424	0.8156546447
660	0.3648104861	0.8156770181
661	0.3647694516	0.8157776982
662	0.364760586	0.8157329515
663	0.3647273515	0.8156993914
664	0.3647051013	0.8157553249
665	0.3646539394	0.8157441382
666	0.3646507384	0.8157329515
667	0.3646126466	0.8158112583
668	0.3645595283	0.8158000716
669	0.3645328704	0.8157441382
670	0.3645043725	0.8157553249
671	0.3644883392	0.815856005
672	0.3644533627	0.8159454985
673	0.3644376421	0.8159119384
674	0.3644277133	0.8160126186
675	0.3644135073	0.8159566852
676	0.3643489391	0.8159678718
677	0.3643152434	0.8159902452
678	0.3642964293	0.8160014319
679	0.364260084	0.8159902452
680	0.3642437294	0.8159678718
681	0.3642369594	0.8159902452
682	0.3642102064	0.8160909254
683	0.3641642574	0.816068552
684	0.3641476888	0.816102112
685	0.3641027805	0.8162363522
686	0.3640562578	0.8163370324
687	0.3640335157	0.8162587256
688	0.3640191802	0.8161804188
689	0.3640005301	0.8163705924
690	0.3639917411	0.8163705924
691	0.3639589317	0.8165719527
692	0.3639291471	0.8165607661
693	0.3639129831	0.8165831394
694	0.3638908986	0.8166166995
695	0.3638610559	0.8165943261
696	0.3638455428	0.8165943261
697	0.3638160386	0.8168404331
698	0.3637787342	0.8167061929
699	0.3637640924	0.8167061929
700	0.3637465247	0.8167285663
701	0.3637325915	0.8168292465
702	0.3636908955	0.8168068731
703	0.3636575485	0.8168404331
704	0.3636395973	0.8167844997
705	0.3636132001	0.816773313
706	0.3635830351	0.8168516198
707	0.3635632608	0.8168851799
708	0.363536026	0.8169523
709	0.363526352	0.8169411133
710	0.3635006341	0.8169299266
711	0.3634573194	0.81698586
712	0.3634415444	0.8170194201
713	0.3634290916	0.8169746733
714	0.363411256	0.8169746733
715	0.3633951036	0.8170194201
716	0.3633838738	0.8170529801
717	0.3633324311	0.8170306068
718	0.3633103435	0.8170082334
719	0.3632966498	0.8170194201
720	0.3632714451	0.8170306068
721	0.3632365972	0.8170529801
722	0.3632163353	0.8170753535
723	0.3631951095	0.8170977269
724	0.3631738427	0.8170417934
725	0.3631375753	0.8170977269
726	0.3631146672	0.8170641668
727	0.3630967667	0.81698586
728	0.3630856859	0.8169970467
729	0.3630745828	0.8169970467
730	0.3630536471	0.8170194201
731	0.3630313653	0.81698586
732	0.3630092444	0.8170529801
733	0.3629885016	0.8170306068
734	0.3629538771	0.8174333274
735	0.3629431038	0.8174445141
736	0.362919169	0.8175228208
737	0.3628676273	0.8175228208
738	0.3628361264	0.8175451942
739	0.3628041244	0.8175787543
740	0.3627852607	0.8176458744
741	0.3627521887	0.817623501
742	0.3627482781	0.8176011276
743	0.3627163016	0.8176011276
744	0.362695944	0.8176346877
745	0.362669876	0.8176458744
746	0.3626585439	0.817657061
747	0.3626087825	0.8176906211
748	0.3625930251	0.8177241811
749	0.362546657	0.8177465545
750	0.3625373303	0.8177465545
751	0.3625332045	0.8177465545
752	0.3625097731	0.8177241811
753	0.3624749417	0.8177241811
754	0.3624668839	0.8177689279
755	0.3624282853	0.8177465545
756	0.3624150603	0.8178024879
757	0.3623988588	0.8177801146
758	0.3623927289	0.817836048
759	0.3623629637	0.8178807947
760	0.3623288966	0.8179143548
761	0.3623088682	0.8179479148
762	0.3622830807	0.8179702882
763	0.3622717113	0.8179814749
764	0.3622528001	0.8179479148
765	0.3622286924	0.8179367281
766	0.3622003692	0.8179143548
767	0.3621901	0.8179479148
768	0.3621658407	0.8179031681
769	0.3621424817	0.8179591015
770	0.362129467	0.8178919814
771	0.3621133385	0.8179367281
772	0.3620947122	0.8179814749
773	0.3620616914	0.8179926615
774	0.3620436769	0.8180374083
775	0.3620006796	0.818048595
776	0.3619786128	0.8181380884
777	0.361966326	0.8181940218
778	0.3619388712	0.8181604618
779	0.3619211656	0.8181269017
780	0.3618679403	0.8181828352
781	0.3618257125	0.8180933417
782	0.361791462	0.8180038482
783	0.3617804074	0.818048595
784	0.3617744465	0.818048595
785	0.3617622708	0.8180597816
786	0.3617252738	0.8180038482
787	0.361660931	0.8181604618
788	0.3616491807	0.8181380884
789	0.3616294761	0.8181716485
790	0.3616176468	0.8182275819
791	0.3616004291	0.8181716485
792	0.3615721017	0.8182163952
793	0.3615361027	0.8182387686
794	0.3615276593	0.8182052085
795	0.361489139	0.8182499553
796	0.361451604	0.8181604618
797	0.3614472797	0.8181716485
798	0.361435182	0.8181716485
799	0.3614014513	0.8182163952
800	0.3613913787	0.8181716485
801	0.3613701151	0.8181492751
802	0.3613577249	0.8181380884
803	0.3613381403	0.8180933417
804	0.3613288286	0.8181045284
805	0.3613041769	0.8180933417
806	0.361269588	0.8180597816
807	0.3612500521	0.818048595
808	0.3612368749	0.8181604618
809	0.3612098274	0.8181045284
810	0.3611816113	0.8181045284
811	0.361146281	0.8183170754
812	0.3611047224	0.8182723286
813	0.3610661259	0.8183058887
814	0.3610530854	0.8182499553
815	0.3610340251	0.8182387686
816	0.3610028516	0.8182275819
817	0.3609863219	0.818294702
818	0.3609666994	0.818328262
819	0.3609448631	0.8184848756
820	0.3609433326	0.8184513156
821	0.3609162678	0.8184625022
822	0.3608871371	0.8184513156
823	0.3608601209	0.8184848756
824	0.3608409594	0.8184625022
825	0.3608344152	0.8184848756
826	0.3608199122	0.8184736889
827	0.3607872364	0.8186079291
828	0.3607570218	0.8186079291
829	0.3607344672	0.8185743691
830	0.3607103832	0.8186191158
831	0.3606969166	0.8186638625
832	0.360655143	0.8187421693
833	0.3606400373	0.8187086093
834	0.3606206657	0.8187086093
835	0.360606451	0.8186974226
836	0.3605766398	0.8186862359
837	0.3605535599	0.8187086093
838	0.360536432	0.8186638625
839	0.3605336134	0.8186862359
840	0.3605191624	0.8186750492
841	0.3604927083	0.8186750492
842	0.36047957	0.8186750492
843	0.3604564296	0.8188652228
844	0.3604335565	0.8188764095
845	0.3604122838	0.8188875962
846	0.3604097523	0.8188875962
847	0.3603831785	0.8188875962
848	0.3603538981	0.8189211563
849	0.3603310792	0.8189323429
850	0.3603059506	0.8189882764
851	0.3602823214	0.8189770897
852	0.3602546851	0.8189770897
853	0.3602434818	0.818965903
854	0.3602172255	0.818965903
855	0.3601971869	0.8189435296
856	0.3601971832	0.8189435296
857	0.3601661	0.8190218364
858	0.3601493245	0.8190665831
859	0.3601191341	0.8191672633
860	0.3600559459	0.8191113299
861	0.3600205288	0.8192567568
862	0.3600001688	0.81917845
863	0.3599866812	0.8191672633
864	0.3599692797	0.8191225166
865	0.3599614921	0.81917845
866	0.3599539532	0.8191896367
867	0.3599430547	0.8191672633
868	0.3599132054	0.8191896367
869	0.3598840277	0.8192231967
870	0.3598602954	0.8192679434
871	0.3598384337	0.8192903168
872	0.3598197628	0.8193798103
873	0.3597917589	0.8193798103
874	0.3597747659	0.8194693037
875	0.3597572014	0.8194469304
876	0.3597493008	0.8194469304
877	0.35974157	0.8194357437
878	0.3597163066	0.8194693037
879	0.3596909647	0.8194693037
880	0.3596688225	0.8194469304
881	0.3596609437	0.8194469304
882	0.3596415318	0.8194693037
883	0.359610145	0.8194581171
