iter	Passed	Remaining
156	2546	62338
157	2562	62304
158	2577	62274
159	2591	62207
160	2608	62210
161	2629	62298
162	2645	62274
163	2662	62277
164	2677	62242
165	2693	62218
166	2708	62163
167	2724	62135
168	2739	62108
169	2756	62098
170	2772	62084
171	2788	62058
172	2804	62036
173	2819	62005
174	2839	62067
175	2855	62039
176	2871	62025
177	2886	61988
178	2901	61939
179	2918	61931
180	2933	61893
181	2948	61851
182	2964	61833
183	2980	61804
184	2996	61787
185	3013	61790
186	3028	61755
187	3044	61741
188	3060	61716
189	3076	61683
190	3091	61655
191	3107	61625
192	3122	61586
193	3137	61550
194	3153	61524
195	3168	61490
196	3184	61468
197	3200	61450
198	3213	61372
199	3228	61343
200	3243	61308
201	3259	61278
202	3274	61242
203	3289	61205
204	3305	61196
205	3320	61164
206	3336	61139
207	3352	61111
208	3369	61115
209	3384	61078
210	3399	61048
211	3414	61017
212	3430	60985
213	3445	60957
214	3461	60941
215	3476	60903
216	3491	60874
217	3507	60856
218	3522	60818
219	3537	60786
220	3553	60761
221	3569	60751
222	3584	60716
223	3600	60689
224	3615	60667
225	3631	60650
226	3651	60687
227	3675	60804
228	3694	60834
229	3709	60807
230	3725	60789
231	3741	60759
232	3755	60711
233	3770	60679
234	3785	60645
235	3800	60615
236	3815	60587
237	3831	60566
238	3846	60536
239	3865	60559
240	3880	60533
241	3896	60514
242	3912	60486
243	3928	60478
244	3942	60422
245	3957	60398
246	3973	60376
247	3988	60349
248	4003	60316
249	4019	60291
250	4035	60270
251	4051	60254
252	4066	60231
253	4083	60220
254	4099	60203
255	4114	60181
256	4130	60160
257	4146	60139
258	4162	60119
259	4177	60098
260	4193	60073
261	4209	60056
262	4225	60035
263	4240	60011
264	4256	59989
265	4272	59970
266	4287	59950
267	4302	59919
268	4318	59894
269	4334	59879
270	4349	59852
271	4368	59880
272	4385	59864
273	4400	59841
274	4416	59822
275	4432	59810
276	4448	59788
277	4463	59762
278	4479	59740
279	4495	59724
280	4510	59696
281	4526	59678
282	4542	59660
283	4558	59641
284	4573	59620
285	4589	59604
286	4606	59591
287	4623	59595
288	4639	59578
289	4654	59550
290	4670	59522
291	4685	59494
292	4701	59486
293	4717	59469
294	4734	59458
295	4749	59430
296	4764	59400
297	4780	59391
298	4796	59373
299	4814	59379
300	4832	59381
301	4849	59384
302	4867	59387
303	4883	59375
304	4900	59364
305	4917	59360
306	4934	59355
307	4950	59345
308	4967	59338
309	4984	59329
310	4999	59307
311	5015	59289
312	5032	59281
313	5049	59276
314	5066	59265
315	5081	59246
316	5098	59234
317	5114	59222
318	5131	59212
319	5148	59202
320	5164	59192
321	5180	59175
322	5196	59160
323	5213	59152
324	5230	59142
325	5247	59139
326	5264	59127
327	5276	59076
328	5292	59057
329	5309	59047
330	5325	59035
331	5342	59020
332	5362	59048
333	5378	59035
334	5395	59023
335	5411	59011
336	5427	58997
337	5443	58976
338	5459	58961
339	5473	58923
340	5489	58899
341	5505	58881
342	5520	58862
343	5538	58860
344	5562	58925
345	5587	59004
346	5612	59087
347	5636	59153
348	5656	59174
349	5671	59146
350	5689	59150
351	5704	59120
352	5720	59097
353	5732	59043
354	5747	59016
355	5763	58991
356	5778	58970
357	5793	58940
358	5809	58922
359	5825	58905
360	5843	58900
361	5861	58909
362	5885	58969
363	5911	59050
364	5935	59106
365	5958	59164
366	5983	59236
367	6006	59280
368	6029	59330
369	6051	59371
370	6074	59423
371	6100	59493
372	6123	59544
373	6175	59869
374	6199	59931
375	6223	59985
376	6251	60074
377	6275	60132
378	6300	60200
379	6323	60242
380	6349	60309
381	6376	60390
382	6405	60493
383	6435	60596
384	6471	60763
385	6498	60842
386	6519	60863
387	6539	60880
388	6555	60851
389	6572	60841
390	6589	60817
391	6606	60802
392	6624	60802
393	6643	60801
394	6664	60823
395	6685	60844
396	6700	60807
397	6719	60813
398	6734	60782
399	6749	60748
400	6768	60745
401	6785	60728
402	6800	60695
403	6816	60673
404	6833	60659
405	6852	60657
406	6872	60673
407	6888	60650
408	6905	60630
409	6921	60609
410	6937	60581
411	6953	60559
412	6969	60530
413	6985	60510
414	7001	60481
415	7017	60455
416	7033	60438
417	7050	60419
418	7068	60414
419	7085	60393
420	7102	60382
421	7119	60361
422	7134	60333
423	7150	60310
424	7166	60281
425	7182	60257
426	7198	60234
427	7217	60233
428	7232	60206
429	7247	60175
430	7263	60145
431	7278	60112
432	7293	60084
433	7310	60065
434	7326	60039
435	7345	60041
436	7360	60013
437	7376	59991
438	7392	59963
439	7410	59955
440	7425	59927
441	7442	59906
442	7459	59892
443	7477	59886
444	7494	59869
445	7512	59867
446	7529	59852
447	7547	59843
448	7568	59854
449	7583	59829
450	7600	59810
451	7618	59799
452	7633	59766
453	7649	59746
454	7664	59717
455	7680	59688
456	7695	59662
457	7710	59632
458	7726	59607
459	7741	59579
460	7757	59549
461	7772	59519
462	7787	59489
463	7802	59463
464	7817	59432
465	7836	59427
466	7852	59405
467	7867	59378
468	7882	59348
469	7898	59320
470	7913	59290
471	7928	59261
472	7943	59232
473	7958	59203
474	7974	59178
475	7990	59153
476	8005	59123
477	8019	59091
478	8035	59069
479	8051	59043
480	8066	59012
481	8081	58987
482	8098	58967
483	8113	58943
484	8129	58918
485	8146	58899
486	8161	58875
487	8177	58852
488	8193	58831
489	8210	58816
490	8226	58792
491	8242	58769
492	8259	58751
493	8274	58724
494	8289	58699
495	8306	58680
496	8323	58665
497	8342	58663
498	8358	58640
499	8373	58615
500	8390	58597
501	8406	58580
502	8423	58560
503	8439	58544
504	8456	58523
505	8472	58501
506	8487	58476
507	8502	58448
508	8519	58429
509	8535	58407
510	8550	58380
511	8566	58357
512	8587	58371
513	8612	58412
514	8631	58411
515	8655	58438
516	8674	58438
517	8692	58427
518	8707	58403
519	8723	58382
520	8739	58360
521	8755	58337
522	8771	58312
523	8783	58268
524	8800	58250
525	8817	58237
526	8838	58243
527	8855	58230
528	8870	58206
529	8887	58187
530	8903	58168
531	8919	58146
532	8936	58127
533	8951	58100
534	8966	58075
535	8982	58050
536	8997	58020
537	9012	57993
538	9027	57965
539	9042	57938
540	9058	57916
541	9073	57888
542	9090	57872
543	9113	57899
544	9132	57895
545	9148	57873
546	9164	57853
547	9181	57835
548	9197	57817
549	9215	57804
550	9231	57786
551	9248	57770
552	9265	57755
553	9281	57734
554	9297	57709
555	9312	57685
556	9329	57667
557	9344	57641
558	9360	57618
559	9375	57594
560	9392	57576
561	9407	57551
562	9423	57529
563	9438	57504
564	9454	57477
565	9469	57451
566	9485	57430
567	9501	57412
568	9517	57387
569	9532	57361
570	9547	57337
571	9563	57315
572	9579	57291
573	9594	57266
574	9609	57240
575	9624	57213
576	9640	57193
577	9656	57170
578	9670	57137
579	9686	57115
580	9701	57088
581	9717	57067
582	9731	57039
583	9747	57016
584	9761	56985
585	9778	56969
586	9793	56943
587	9809	56920
588	9828	56916
589	9843	56894
590	9860	56875
591	9876	56855
592	9891	56827
593	9906	56804
594	9921	56777
595	9936	56753
596	9952	56731
597	9968	56712
598	9984	56689
599	9999	56663
600	10014	56637
601	10029	56613
602	10044	56585
603	10060	56563
604	10075	56538
605	10091	56521
606	10107	56498
607	10123	56476
608	10138	56450
609	10153	56426
610	10169	56404
611	10185	56384
612	10200	56358
613	10217	56346
614	10232	56319
615	10248	56301
616	10262	56270
617	10277	56244
618	10293	56221
619	10309	56201
620	10329	56203
621	10344	56179
622	10359	56156
623	10374	56130
624	10390	56110
625	10406	56087
626	10421	56061
627	10435	56032
628	10450	56008
629	10466	55985
630	10481	55961
631	10496	55935
632	10512	55914
633	10528	55894
634	10543	55871
635	10564	55881
636	10587	55894
637	10603	55878
638	10623	55879
639	10640	55860
640	10656	55845
641	10679	55861
642	10696	55844
643	10712	55825
644	10734	55835
645	10750	55815
646	10768	55808
647	10785	55791
648	10800	55766
649	10824	55785
650	10839	55762
651	10855	55742
652	10878	55758
653	10893	55732
654	10910	55716
655	10930	55719
656	10950	55716
657	10972	55729
658	10988	55709
659	11003	55684
660	11023	55682
661	11038	55661
662	11053	55635
663	11069	55615
664	11085	55594
665	11101	55574
666	11117	55556
667	11134	55537
668	11148	55508
669	11168	55507
670	11185	55491
671	11201	55476
672	11217	55454
673	11234	55438
674	11249	55414
675	11265	55394
676	11281	55372
677	11297	55352
678	11315	55345
679	11332	55330
680	11348	55309
681	11363	55285
682	11379	55266
683	11395	55243
684	11410	55220
685	11426	55200
686	11441	55175
687	11457	55156
688	11473	55135
689	11488	55110
690	11506	55099
691	11524	55089
692	11543	55083
693	11562	55078
694	11584	55090
695	11605	55092
696	11625	55092
697	11647	55099
698	11667	55100
699	11686	55094
700	11704	55083
701	11721	55067
702	11737	55046
703	11752	55024
704	11771	55016
705	11786	54994
706	11802	54971
707	11823	54975
708	11841	54963
709	11857	54945
710	11872	54922
711	11890	54908
712	11912	54916
713	11927	54893
714	11946	54886
715	11965	54881
716	11982	54866
717	12003	54866
718	12018	54843
719	12036	54833
720	12053	54817
721	12070	54800
722	12085	54778
723	12101	54759
724	12120	54750
725	12142	54758
726	12167	54780
727	12184	54765
728	12200	54742
729	12216	54720
730	12231	54698
731	12249	54686
732	12265	54667
733	12281	54645
734	12297	54625
735	12316	54620
736	12333	54603
737	12348	54581
738	12369	54581
739	12385	54563
740	12404	54556
741	12420	54534
742	12436	54518
743	12456	54514
744	12473	54497
745	12489	54478
746	12505	54460
747	12521	54438
748	12536	54414
749	12552	54393
750	12569	54377
751	12584	54355
752	12600	54334
753	12616	54312
754	12631	54290
755	12646	54266
756	12662	54247
757	12679	54229
758	12695	54210
759	12711	54190
760	12727	54169
761	12744	54156
762	12761	54138
763	12777	54122
764	12795	54107
765	12815	54107
766	12832	54091
767	12851	54084
768	12867	54063
769	12882	54041
770	12906	54052
771	12922	54031
772	12938	54014
773	12958	54010
774	12973	53986
775	12991	53973
776	13009	53965
777	13025	53943
778	13042	53926
779	13061	53921
780	13078	53904
781	13102	53918
782	13118	53897
783	13134	53879
784	13155	53877
785	13174	53872
786	13195	53872
787	13213	53860
788	13229	53841
789	13252	53846
790	13269	53831
791	13289	53828
792	13311	53833
793	13328	53819
794	13351	53827
795	13369	53815
796	13390	53812
797	13410	53809
798	13427	53796
799	13445	53781
800	13462	53765
801	13479	53749
802	13498	53743
803	13515	53727
804	13536	53726
805	13555	53717
806	13572	53699
807	13598	53719
808	13623	53734
809	13648	53750
810	13676	53777
811	13699	53787
812	13716	53770
813	13733	53753
814	13755	53756
815	13773	53743
816	13794	53743
817	13813	53735
818	13831	53720
819	13848	53703
820	13866	53690
821	13887	53691
822	13904	53675
823	13922	53663
824	13942	53656
825	13959	53641
826	13978	53631
827	13996	53618
828	14013	53604
829	14032	53595
830	14050	53579
831	14067	53563
832	14084	53549
833	14104	53543
834	14121	53525
835	14139	53512
836	14155	53492
837	14173	53478
838	14191	53466
839	14207	53449
840	14225	53433
841	14243	53422
842	14261	53407
843	14279	53396
844	14298	53386
845	14316	53372
846	14332	53353
847	14348	53333
848	14365	53315
849	14381	53297
850	14397	53276
851	14411	53246
852	14427	53229
853	14442	53203
854	14459	53186
855	14476	53171
856	14493	53154
857	14509	53132
858	14525	53113
859	14542	53095
860	14558	53076
861	14582	53087
862	14608	53100
863	14631	53108
864	14656	53119
865	14683	53138
866	14705	53140
867	14722	53121
868	14739	53106
869	14756	53090
870	14777	53088
871	14796	53077
872	14814	53064
873	14836	53063
874	14853	53047
875	14872	53039
876	14889	53023
877	14906	53005
878	14930	53012
879	14948	53000
880	14963	52974
881	14982	52966
882	14999	52947
883	15017	52933
884	15034	52919
885	15049	52894
886	15066	52878
887	15085	52866
888	15101	52847
889	15120	52837
890	15137	52820
891	15154	52801
892	15173	52791
893	15190	52774
894	15206	52754
895	15226	52748
896	15244	52734
897	15259	52711
898	15282	52715
899	15300	52700
900	15319	52691
901	15337	52679
902	15355	52665
903	15377	52665
904	15395	52650
905	15414	52639
906	15433	52631
907	15451	52615
908	15468	52598
909	15484	52580
910	15501	52562
911	15522	52558
912	15540	52543
913	15557	52527
914	15577	52519
915	15591	52492
916	15606	52470
917	15625	52458
918	15641	52438
919	15658	52423
920	15676	52409
921	15692	52388
922	15708	52368
923	15728	52358
924	15744	52338
925	15761	52323
926	15780	52313
927	15801	52308
928	15819	52293
929	15835	52275
930	15852	52257
931	15872	52248
932	15886	52221
933	15902	52202
934	15924	52202
935	15942	52187
936	15960	52175
937	15979	52163
938	15996	52147
939	16014	52133
940	16033	52120
941	16049	52102
942	16067	52086
943	16083	52067
944	16100	52050
945	16118	52035
946	16135	52019
947	16152	52001
948	16169	51984
949	16186	51966
950	16202	51948
951	16220	51932
952	16236	51913
953	16253	51895
954	16270	51878
955	16292	51878
956	16310	51864
957	16328	51849
958	16346	51833
959	16364	51820
960	16381	51804
961	16398	51787
962	16416	51770
963	16431	51749
964	16447	51729
965	16463	51709
966	16480	51692
967	16498	51677
968	16516	51664
969	16534	51648
970	16555	51643
971	16572	51626
972	16595	51627
973	16619	51634
974	16637	51619
975	16655	51605
976	16672	51588
977	16688	51568
978	16704	51545
979	16720	51525
980	16736	51506
981	16754	51490
982	16769	51468
983	16787	51453
984	16803	51432
985	16819	51413
986	16835	51393
987	16852	51377
988	16869	51357
989	16886	51340
990	16903	51325
991	16921	51309
992	16937	51291
993	16955	51275
994	16974	51263
995	16990	51244
996	17007	51226
997	17024	51210
998	17041	51191
999	17057	51173
1000	17074	51155
1001	17090	51134
1002	17107	51117
1003	17123	51096
1004	17139	51078
1005	17156	51059
1006	17172	51040
1007	17188	51020
1008	17206	51004
1009	17222	50985
1010	17239	50968
1011	17255	50948
1012	17271	50929
1013	17292	50922
1014	17309	50904
1015	17325	50886
1016	17342	50867
1017	17359	50850
1018	17385	50860
1019	17411	50869
1020	17436	50876
1021	17463	50887
1022	17478	50864
1023	17495	50847
1024	17513	50830
1025	17529	50810
1026	17545	50790
1027	17564	50779
1028	17581	50762
1029	17598	50744
1030	17615	50728
1031	17632	50709
1032	17648	50689
1033	17664	50670
1034	17681	50651
1035	17700	50641
1036	17723	50640
1037	17747	50644
1038	17775	50657
1039	17802	50668
1040	17830	50681
1041	17854	50684
1042	17877	50685
1043	17903	50691
1044	17928	50698
1045	17950	50692
1046	17978	50706
1047	18000	50704
1048	18024	50706
1049	18073	50777
1050	18096	50777
1051	18114	50761
1052	18130	50740
1053	18147	50722
1054	18163	50702
1055	18179	50682
1056	18194	50659
1057	18214	50648
1058	18229	50625
1059	18244	50602
1060	18262	50588
1061	18280	50572
1062	18295	50549
1063	18310	50527
1064	18327	50507
1065	18343	50486
1066	18358	50465
1067	18374	50443
1068	18391	50425
1069	18416	50431
1070	18437	50424
1071	18455	50409
1072	18472	50389
1073	18488	50369
1074	18505	50350
1075	18521	50330
1076	18537	50310
1077	18553	50289
1078	18570	50272
1079	18587	50255
1080	18609	50249
1081	18626	50233
1082	18644	50216
1083	18659	50196
1084	18678	50183
1085	18695	50165
1086	18712	50145
1087	18728	50126
1088	18744	50104
1089	18764	50095
1090	18780	50076
1091	18802	50070
1092	18829	50080
1093	18851	50074
1094	18870	50061
1095	18892	50057
1096	18914	50054
1097	18940	50059
1098	18957	50040
1099	18972	50019
1100	18992	50008
1101	19016	50009
1102	19041	50010
1103	19063	50006
1104	19084	49998
1105	19107	49996
1106	19130	49994
1107	19155	49997
1108	19175	49987
1109	19201	49992
1110	19225	49992
1111	19253	50003
1112	19278	50005
1113	19301	50004
1114	19322	49997
1115	19339	49976
1116	19356	49960
1117	19373	49940
1118	19389	49921
1119	19407	49904
1120	19424	49887
1121	19442	49871
1122	19458	49851
1123	19476	49835
1124	19492	49815
1125	19509	49796
1126	19525	49776
1127	19544	49763
1128	19561	49743
1129	19576	49720
1130	19591	49698
1131	19610	49684
1132	19627	49665
1133	19643	49646
1134	19659	49625
1135	19674	49602
1136	19689	49578
1137	19705	49557
1138	19722	49539
1139	19747	49542
1140	19772	49545
1141	19802	49558
1142	19826	49558
1143	19845	49544
1144	19860	49522
1145	19878	49505
1146	19893	49482
1147	19910	49463
1148	19933	49461
1149	19955	49453
1150	19977	49449
1151	20003	49454
1152	20030	49458
1153	20054	49458
1154	20079	49458
1155	20101	49454
1156	20124	49450
1157	20149	49451
1158	20173	49450
1159	20196	49445
1160	20219	49443
1161	20246	49448
1162	20274	49456
1163	20293	49444
1164	20310	49424
1165	20327	49405
1166	20343	49384
1167	20359	49365
1168	20376	49347
1169	20392	49326
1170	20409	49307
1171	20432	49302
1172	20448	49281
1173	20464	49262
1174	20481	49241
1175	20496	49220
1176	20512	49198
1177	20534	49191
1178	20560	49195
1179	20585	49196
1180	20612	49201
1181	20638	49203
1182	20662	49201
1183	20686	49201
1184	20712	49202
1185	20738	49206
1186	20769	49220
1187	20797	49228
1188	20822	49227
1189	20846	49224
1190	20868	49219
1191	20897	49229
1192	20922	49229
1193	20949	49232
1194	20976	49237
1195	21003	49243
1196	21031	49249
1197	21059	49255
1198	21082	49250
1199	21099	49232
1200	21116	49212
1201	21132	49192
1202	21148	49170
1203	21164	49149
1204	21180	49128
1205	21196	49107
1206	21212	49085
1207	21230	49068
1208	21246	49049
1209	21266	49035
1210	21282	49015
1211	21299	48994
1212	21315	48974
1213	21332	48955
1214	21348	48935
1215	21367	48920
1216	21384	48900
1217	21405	48890
1218	21422	48873
1219	21440	48856
1220	21457	48838
1221	21475	48820
1222	21491	48800
1223	21507	48778
1224	21529	48770
1225	21556	48774
1226	21582	48776
1227	21605	48771
1228	21621	48749
1229	21633	48719
1230	21649	48697
1231	21675	48698
1232	21700	48698
1233	21726	48699
1234	21755	48708
1235	21780	48706
1236	21806	48708
1237	21831	48705
1238	21855	48702
1239	21880	48700
1240	21901	48692
1241	21923	48683
1242	21940	48664
1243	21957	48646
1244	21975	48627
1245	21993	48611
1246	22012	48597
1247	22030	48579
1248	22049	48565
1249	22066	48547
1250	22084	48529
1251	22102	48512
1252	22120	48496
1253	22138	48479
1254	22156	48461
1255	22174	48444
1256	22191	48426
1257	22208	48407
1258	22226	48390
1259	22244	48373
1260	22265	48363
1261	22283	48345
1262	22300	48326
1263	22318	48309
1264	22335	48291
1265	22353	48274
1266	22370	48253
1267	22385	48231
1268	22406	48219
1269	22424	48204
1270	22442	48186
1271	22460	48169
1272	22477	48151
1273	22496	48136
1274	22514	48119
1275	22532	48102
1276	22550	48084
1277	22566	48064
1278	22584	48047
1279	22601	48027
1280	22616	48005
1281	22635	47990
1282	22652	47971
1283	22668	47950
1284	22686	47932
1285	22702	47911
1286	22718	47891
1287	22736	47872
1288	22755	47859
1289	22774	47844
1290	22793	47828
1291	22810	47809
1292	22827	47791
1293	22844	47772
1294	22862	47755
1295	22879	47735
1296	22895	47714
1297	22913	47697
1298	22929	47677
1299	22945	47655
1300	22961	47634
1301	22977	47613
1302	22993	47593
1303	23010	47573
1304	23027	47554
1305	23043	47533
1306	23059	47513
1307	23076	47493
1308	23093	47474
1309	23112	47459
1310	23129	47440
1311	23145	47420
1312	23162	47400
1313	23178	47380
1314	23195	47361
1315	23212	47343
1316	23230	47326
1317	23250	47312
1318	23266	47292
1319	23282	47270
1320	23299	47251
1321	23314	47229
1322	23330	47208
1323	23346	47186
1324	23362	47166
1325	23379	47146
1326	23394	47124
1327	23409	47101
1328	23421	47073
1329	23438	47052
1330	23454	47032
1331	23470	47012
1332	23487	46992
1333	23504	46973
1334	23522	46957
1335	23539	46937
1336	23555	46917
1337	23572	46897
1338	23587	46876
1339	23605	46858
1340	23623	46841
1341	23639	46820
1342	23656	46801
1343	23673	46782
1344	23689	46763
1345	23706	46743
1346	23724	46726
1347	23742	46709
1348	23760	46693
1349	23776	46672
1350	23792	46652
1351	23808	46631
1352	23824	46610
1353	23840	46589
1354	23855	46567
1355	23872	46547
1356	23888	46527
1357	23903	46504
1358	23919	46483
1359	23935	46463
1360	23952	46444
1361	23968	46423
1362	23985	46404
1363	24002	46385
1364	24018	46365
1365	24034	46343
1366	24048	46320
1367	24064	46298
1368	24080	46278
1369	24096	46258
1370	24112	46238
1371	24128	46216
1372	24144	46196
1373	24160	46175
1374	24176	46154
1375	24193	46135
1376	24210	46118
1377	24228	46100
1378	24246	46084
1379	24263	46064
1380	24278	46043
1381	24294	46022
1382	24310	46001
1383	24327	45983
1384	24350	45975
1385	24373	45968
1386	24393	45955
1387	24410	45937
1388	24428	45919
1389	24445	45902
1390	24463	45885
1391	24481	45868
1392	24503	45857
1393	24523	45844
1394	24541	45827
1395	24558	45809
1396	24574	45789
1397	24592	45772
1398	24613	45760
1399	24630	45742
1400	24649	45728
1401	24668	45711
1402	24683	45690
1403	24703	45677
1404	24723	45663
1405	24741	45647
1406	24760	45631
1407	24776	45610
1408	24792	45590
1409	24808	45571
1410	24826	45553
1411	24842	45533
1412	24859	45514
1413	24877	45497
1414	24895	45481
1415	24916	45469
1416	24935	45454
1417	24953	45437
1418	24972	45421
1419	24990	45405
1420	25007	45387
1421	25024	45367
1422	25042	45350
1423	25060	45333
1424	25077	45315
1425	25095	45298
1426	25111	45278
1427	25129	45262
1428	25147	45243
1429	25168	45232
1430	25186	45216
1431	25204	45199
1432	25223	45183
1433	25245	45173
1434	25261	45153
1435	25278	45134
1436	25295	45116
1437	25311	45095
1438	25328	45078
1439	25345	45059
1440	25364	45043
1441	25381	45025
1442	25398	45005
1443	25415	44987
1444	25431	44967
1445	25449	44949
1446	25465	44930
1447	25483	44912
1448	25500	44893
1449	25516	44873
1450	25533	44854
1451	25550	44835
1452	25567	44817
1453	25583	44797
1454	25599	44777
1455	25615	44757
1456	25631	44737
1457	25648	44717
1458	25666	44700
1459	25683	44681
1460	25698	44660
1461	25716	44642
1462	25733	44624
1463	25752	44608
1464	25768	44589
1465	25785	44570
1466	25802	44551
1467	25819	44533
1468	25836	44514
1469	25851	44493
1470	25868	44473
1471	25883	44452
1472	25900	44433
1473	25916	44413
1474	25933	44395
1475	25954	44383
1476	25982	44383
1477	26011	44384
1478	26036	44380
1479	26063	44377
1480	26090	44376
1481	26115	44372
1482	26133	44355
1483	26151	44336
1484	26168	44318
1485	26184	44298
1486	26201	44279
1487	26219	44263
1488	26243	44256
1489	26267	44249
1490	26287	44234
1491	26307	44221
1492	26324	44202
1493	26340	44183
1494	26360	44168
1495	26379	44153
1496	26398	44139
1497	26416	44121
1498	26434	44104
1499	26451	44085
1500	26468	44066
1501	26485	44047
1502	26504	44032
1503	26520	44012
1504	26536	43992
1505	26553	43973
1506	26570	43954
1507	26586	43934
1508	26602	43914
1509	26622	43899
1510	26649	43899
1511	26673	43892
1512	26699	43887
1513	26716	43869
1514	26733	43849
1515	26753	43836
1516	26769	43816
1517	26787	43799
1518	26812	43793
1519	26837	43787
1520	26867	43790
1521	26898	43794
1522	26931	43800
1523	27018	43895
1524	27075	43942
1525	27169	44048
1526	27223	44089
1527	27252	44088
1528	27279	44085
1529	27307	44084
1530	27333	44080
1531	27361	44077
1532	27388	44074
1533	27416	44074
1534	27442	44068
1535	27468	44064
1536	27495	44060
1537	27520	44053
1538	27545	44047
1539	27570	44041
1540	27600	44042
1541	27628	44040
1542	27654	44036
1543	27681	44032
1544	27709	44030
1545	27739	44030
1546	27765	44026
1547	27797	44031
1548	27834	44043
1549	27869	44052
1550	27900	44054
1551	27930	44054
1552	27947	44036
1553	27964	44016
1554	27981	43997
1555	27998	43977
1556	28015	43957
1557	28033	43938
1558	28051	43921
1559	28071	43906
1560	28088	43887
1561	28104	43866
1562	28124	43850
1563	28151	43846
1564	28176	43840
1565	28203	43836
1566	28234	43838
1567	28254	43823
1568	28273	43806
1569	28289	43786
1570	28307	43767
1571	28325	43749
1572	28344	43732
1573	28361	43713
1574	28379	43695
1575	28400	43682
1576	28428	43678
1577	28449	43665
1578	28470	43652
1579	28489	43635
1580	28503	43611
1581	28522	43595
1582	28539	43575
1583	28555	43554
1584	28572	43534
1585	28592	43519
1586	28620	43516
1587	28648	43514
1588	28674	43507
1589	28695	43493
1590	28711	43472
1591	28737	43467
1592	28762	43459
1593	28791	43457
1594	28820	43456
1595	28845	43448
1596	28863	43430
1597	28886	43420
1598	28916	43420
1599	28944	43416
1600	28971	43412
1601	28992	43397
1602	29013	43384
1603	29038	43377
1604	29056	43358
1605	29078	43346
1606	29100	43333
1607	29120	43317
1608	29142	43306
1609	29163	43291
1610	29187	43282
1611	29206	43265
1612	29228	43254
1613	29250	43241
1614	29268	43223
1615	29290	43210
1616	29309	43193
1617	29334	43186
1618	29352	43168
1619	29375	43157
1620	29396	43142
1621	29414	43123
1622	29436	43111
1623	29454	43093
1624	29476	43081
1625	29494	43062
1626	29510	43041
1627	29533	43029
1628	29550	43010
1629	29570	42995
1630	29589	42978
1631	29609	42963
1632	29631	42950
1633	29648	42929
1634	29667	42913
1635	29687	42897
1636	29704	42878
1637	29732	42873
1638	29751	42856
1639	29771	42842
1640	29793	42828
1641	29824	42829
1642	29851	42823
1643	29883	42825
1644	29911	42822
1645	29933	42808
1646	29950	42789
1647	29973	42778
1648	29990	42757
1649	30009	42740
1650	30029	42725
1651	30047	42706
1652	30065	42687
1653	30082	42667
1654	30098	42647
1655	30116	42628
1656	30133	42608
1657	30150	42588
1658	30167	42569
1659	30185	42550
1660	30200	42528
1661	30217	42508
1662	30235	42489
1663	30249	42465
1664	30265	42444
1665	30281	42423
1666	30297	42402
1667	30315	42383
1668	30333	42364
1669	30348	42342
