iter	Logloss	Accuracy
184	0.4538362732	0.7722858461
185	0.4537004875	0.7723907207
186	0.453568772	0.7724221831
187	0.4534997442	0.772443158
188	0.4534325816	0.7723802332
189	0.4533679566	0.7724116956
190	0.453289248	0.7726843695
191	0.4532024049	0.7729570434
192	0.4530499933	0.7730199681
193	0.4529883447	0.7730094807
194	0.4529062795	0.7728311939
195	0.4528039357	0.7728731437
196	0.4527119399	0.7726004698
197	0.4526186171	0.7728626563
198	0.4524995208	0.7727368068
199	0.4523931285	0.7727577817
200	0.4521934071	0.772810219
201	0.4520947653	0.7728207064
202	0.451986772	0.7728311939
203	0.4518967405	0.7728311939
204	0.4517417617	0.7732402047
205	0.4516312242	0.7732192298
206	0.4515465658	0.7731667925
207	0.4514771491	0.7731458176
208	0.4513975498	0.7732297173
209	0.451317832	0.7732716671
210	0.451263252	0.7733136169
211	0.4511003653	0.7734604413
212	0.4510165006	0.7733975166
213	0.4509054625	0.7733450793
214	0.4507881621	0.773408004
215	0.4507230586	0.7733660542
216	0.4506459339	0.7733975166
217	0.4505646844	0.7735548284
218	0.4504721294	0.7736387281
219	0.4503895698	0.7736072657
220	0.4502286379	0.7736911654
221	0.4501156952	0.7737960399
222	0.4500424176	0.7738379898
223	0.4499762798	0.7738275023
224	0.4498727259	0.7738694521
225	0.4497981039	0.7738065274
226	0.4496789335	0.7737645776
227	0.4495605758	0.7738170149
228	0.4494964754	0.7738484772
229	0.4493654616	0.7738170149
230	0.4491776526	0.7738379898
231	0.4491018088	0.7738170149
232	0.4488884392	0.7743204128
233	0.4488358095	0.774257488
234	0.4487783619	0.774142126
235	0.448686085	0.7742260257
236	0.4485985656	0.7742679755
237	0.4484436337	0.7741840758
238	0.4482846026	0.7749706351
239	0.4482188341	0.7749286853
240	0.4481670359	0.7749286853
241	0.4481116957	0.7750335599
242	0.4480031474	0.7751908717
243	0.4478672438	0.7751803843
244	0.4478307153	0.7753481836
245	0.4477518516	0.7754215958
246	0.4476560843	0.7753481836
247	0.4475795485	0.7754320832
248	0.4474716355	0.7754320832
249	0.4474140666	0.7754530581
250	0.4473616792	0.7754740331
251	0.4472941233	0.7755054954
252	0.4472065126	0.7754530581
253	0.4470513483	0.775358671
254	0.4469475046	0.7754740331
255	0.4468312785	0.7755369578
256	0.4467138432	0.7755159829
257	0.4466252043	0.7755369578
258	0.4465483499	0.7754845205
259	0.4464111888	0.7755369578
260	0.4462974429	0.7755998825
261	0.4462181875	0.7756208575
262	0.4461177252	0.7755684202
263	0.4460384897	0.77561037
264	0.4459644061	0.7756523198
265	0.4458135644	0.7761871801
266	0.4457257567	0.7761662052
267	0.4456481494	0.7762396174
268	0.4455819545	0.7762605923
269	0.4454393782	0.7761766927
270	0.445378251	0.7761662052
271	0.4452498248	0.7764283916
272	0.4451234783	0.7765332662
273	0.4449964906	0.776575216
274	0.4448851294	0.7765857035
275	0.4447910579	0.7766800906
276	0.4446660531	0.7766276533
277	0.4445850912	0.7766800906
278	0.4444507655	0.7767325279
279	0.4443725911	0.776963252
280	0.444284643	0.7769003272
281	0.4441821028	0.7769317896
282	0.4441244848	0.7775085997
283	0.4440367873	0.7776134743
284	0.4439929239	0.7777288363
285	0.4439480885	0.7777183489
286	0.443900307	0.7777602987
287	0.4438504469	0.7777812736
288	0.4437552828	0.7777707861
289	0.4436921805	0.7777288363
290	0.4435854804	0.7777498112
291	0.4435256286	0.7777498112
292	0.4434304733	0.7777917611
293	0.4433637265	0.7780224851
294	0.4432415607	0.7780854098
295	0.4431632039	0.7780015102
296	0.4430914139	0.7780854098
297	0.4430137919	0.7779910227
298	0.4429202997	0.7780224851
299	0.4428061585	0.7779385855
300	0.4427188051	0.7780119977
301	0.4426625752	0.778179797
302	0.442571921	0.7781902844
303	0.4424993485	0.7782532092
304	0.4424319463	0.7782427217
305	0.4423760718	0.7783056464
306	0.4422655238	0.7782322342
307	0.4421830317	0.7782322342
308	0.4420925187	0.7782427217
309	0.4420423728	0.7782532092
310	0.441964768	0.7782846715
311	0.4418835773	0.778295159
312	0.441787921	0.7783161339
313	0.4417351186	0.7783056464
314	0.4416934676	0.7784314959
315	0.4416222118	0.7784210085
316	0.4415579068	0.7783475963
317	0.4415064329	0.7783475963
318	0.441430924	0.7783475963
319	0.4413795998	0.778410521
320	0.441329552	0.7785573454
321	0.4412853418	0.7786307576
322	0.441215193	0.7786412451
323	0.4410941062	0.7786936824
324	0.4410254039	0.7786936824
325	0.4409762492	0.7787880695
326	0.4408703157	0.7789873312
327	0.4407888561	0.7790397684
328	0.4407336403	0.7790712308
329	0.4406506969	0.779260005
330	0.4406066297	0.7792809799
331	0.4405249957	0.7795431664
332	0.4404119063	0.7795431664
333	0.4403269953	0.7797109657
334	0.4402046539	0.7798263277
335	0.4401191026	0.7798053528
336	0.4400071168	0.7800465643
337	0.4399291693	0.7800046145
338	0.4398807027	0.779994127
339	0.4397717873	0.7801933887
340	0.4396736259	0.7801933887
341	0.4396058862	0.780497525
342	0.4395244094	0.7801619263
343	0.4393916244	0.7805394748
344	0.4393445717	0.7803192382
345	0.4392532416	0.780843611
346	0.4391714229	0.7808016612
347	0.4390859446	0.7808016612
348	0.4390047912	0.7810218978
349	0.4389531863	0.7810114104
350	0.4388878702	0.7810533602
351	0.438840881	0.78109531
352	0.43870292	0.7810638476
353	0.4385915031	0.7813889588
354	0.4384834142	0.7814309086
355	0.4383935363	0.781577733
356	0.4383335221	0.78171407
357	0.4382565201	0.7817979696
358	0.4381886298	0.7817350449
359	0.4381435738	0.78171407
360	0.4380394032	0.7817665073
361	0.4379691374	0.7820496686
362	0.4379017017	0.7821230808
363	0.4378302767	0.7821860055
364	0.4377580212	0.7821125933
365	0.4376615142	0.782196493
366	0.4376123906	0.7821755181
367	0.4374897729	0.7822384428
368	0.4374224005	0.7821650306
369	0.4373589475	0.7821650306
370	0.437269917	0.7821021059
371	0.4372086291	0.7821125933
372	0.4371508505	0.7821021059
373	0.4370743375	0.7820601561
374	0.4369664257	0.7820916184
375	0.4369001584	0.7821230808
376	0.4368549788	0.7820916184
377	0.4367922829	0.7822384428
378	0.4367388343	0.7823538048
379	0.4366685365	0.7822699052
380	0.4365986521	0.7823328299
381	0.4365565212	0.7823433174
382	0.4364980622	0.7824062421
383	0.4364116935	0.7826684286
384	0.4363400052	0.7827733031
385	0.4362551064	0.7826894035
386	0.4361794837	0.7827628157
387	0.4361205353	0.7829201275
388	0.4360697734	0.7829411024
389	0.4360137138	0.7829411024
390	0.4359099741	0.7829201275
391	0.4358413887	0.7829935397
392	0.435774209	0.7831403641
393	0.4356706266	0.7830145146
394	0.4355036498	0.7833081634
395	0.4354034379	0.7833081634
396	0.4353135431	0.7832662136
397	0.4352529711	0.7833186509
398	0.4351794227	0.7835284
399	0.4350876051	0.7836857119
400	0.4350172708	0.783664737
401	0.4349561113	0.7836752244
402	0.4349055545	0.7839583858
403	0.4348461974	0.7839583858
404	0.434796396	0.7840737478
405	0.4347624002	0.7841786224
406	0.4347193108	0.784262522
407	0.434665081	0.7840842353
408	0.434609634	0.7840632603
409	0.4345310496	0.7841995973
410	0.4344409118	0.7842205722
411	0.4343981879	0.7842834969
412	0.4343380527	0.784398859
413	0.4342342529	0.7843044719
414	0.4341814745	0.7845037335
415	0.4341430776	0.784514221
416	0.4340547765	0.7846190956
417	0.433997772	0.7845037335
418	0.4339175044	0.7845247084
419	0.4338749589	0.7847029952
420	0.4337895424	0.7846925078
421	0.4337503068	0.7846505579
422	0.4336565507	0.7848078698
423	0.43351676	0.7849756691
424	0.4334759828	0.7851539559
425	0.4333942075	0.785615404
426	0.4333272527	0.7856363789
427	0.4332917814	0.785363705
428	0.4332062443	0.7854056548
429	0.4331772529	0.7853951674
430	0.4331003277	0.7853846799
431	0.4330128316	0.7855944291
432	0.4329619591	0.7858251531
433	0.4328831713	0.7864124507
434	0.4328192004	0.7864019633
435	0.4327769403	0.7865278127
436	0.4327107309	0.7865068378
437	0.432641756	0.7865592751
438	0.43261072	0.7866536622
439	0.4325639555	0.7866221998
440	0.4325185228	0.7866012249
441	0.4324675428	0.7866326873
442	0.4324196003	0.7866326873
443	0.4323426137	0.786716587
444	0.4322412275	0.7866851246
445	0.4321757523	0.7866851246
446	0.4321351872	0.7866851246
447	0.4321044008	0.7867899992
448	0.4320338236	0.7867375619
449	0.4319456602	0.7867375619
450	0.4319081666	0.7867795117
451	0.4318346438	0.7867795117
452	0.4317928971	0.7868004866
453	0.4317182455	0.7868843863
454	0.4316532553	0.7868738988
455	0.4316144191	0.7869053612
456	0.4315571559	0.7870521856
457	0.4315113311	0.7870731605
458	0.4314719297	0.7873038846
459	0.4314211455	0.787314372
460	0.4313513076	0.7873353469
461	0.4313120964	0.7872829096
462	0.4312789528	0.7873248595
463	0.431190353	0.7873563218
464	0.4311514313	0.7874192466
465	0.4310713576	0.7874821713
466	0.4310280707	0.7874716839
467	0.4309944576	0.7874402215
468	0.4309448798	0.787450709
469	0.430866384	0.7874087591
470	0.4308210808	0.7873772968
471	0.4307788382	0.7874611964
472	0.430717512	0.7874926588
473	0.4306872752	0.7875241212
474	0.430649512	0.7875450961
475	0.4305357858	0.7875346086
476	0.4304382688	0.7875241212
477	0.4303755216	0.7874611964
478	0.4303166272	0.7874716839
479	0.430248876	0.7876185083
480	0.4301887559	0.7876919205
481	0.4301226407	0.7877443577
482	0.4300743897	0.7877653327
483	0.4299714116	0.7877653327
484	0.4299222562	0.7878492323
485	0.4298804133	0.7879016696
486	0.429844359	0.7878282574
487	0.4298026548	0.7879541069
488	0.4296974428	0.7880380065
489	0.4296508992	0.7879960567
490	0.4295823178	0.7881323937
491	0.4295403585	0.7880904438
492	0.4294806119	0.7882162933
493	0.4294449014	0.7883106804
494	0.4293859985	0.7883840926
495	0.4293283755	0.7883316553
496	0.429275445	0.7883736052
497	0.4292152733	0.7886357916
498	0.4291505213	0.7885728669
499	0.4290944255	0.7887301787
500	0.4290589779	0.7886462791
501	0.4290164369	0.7888140784
502	0.4289622358	0.788782616
503	0.4288985266	0.7887931034
504	0.4288442025	0.7887931034
505	0.4287966303	0.7888140784
506	0.4287572606	0.7888455407
507	0.4287201806	0.7888770031
508	0.4286779293	0.7888560282
509	0.4286337776	0.7888665156
510	0.4285834652	0.7889713902
511	0.4284596923	0.7893279638
512	0.4284275938	0.7893384512
513	0.4283835151	0.7893908885
514	0.4283276816	0.7895796627
515	0.4282989669	0.7895586878
516	0.4282575685	0.7896216126
517	0.4281675268	0.7895901502
518	0.428133887	0.7895377129
519	0.4280439458	0.7895586878
520	0.4279867666	0.7894643007
521	0.4279530339	0.7896635624
522	0.4279223434	0.7895796627
523	0.4278341331	0.7896111251
524	0.4278058568	0.7896845373
525	0.4277393155	0.7897579495
526	0.4276970004	0.7897789244
527	0.4276582934	0.7897684369
528	0.4276205326	0.7896635624
529	0.4275925072	0.7897159997
530	0.4275592078	0.7896321
531	0.4275238441	0.7896530749
532	0.4274637658	0.7896321
533	0.4274000368	0.789747462
534	0.4273430251	0.7897579495
535	0.4273103418	0.7899572112
536	0.427283845	0.7899572112
537	0.4272255116	0.7899047739
538	0.4271890568	0.7899362363
539	0.4271336877	0.789883799
540	0.4270372651	0.7898523366
541	0.4269926098	0.7898103868
542	0.4269254115	0.7898418491
543	0.4268872246	0.7898313617
544	0.4268316358	0.789883799
545	0.4267701132	0.7899152613
546	0.4267157797	0.7899572112
547	0.4266880144	0.7899047739
548	0.4266369876	0.7899467237
549	0.4265877745	0.7899257488
550	0.426526122	0.7899676986
551	0.4264636866	0.7899572112
552	0.4264221244	0.7899676986
553	0.4263621181	0.7902193976
554	0.4263278681	0.7902089101
555	0.4262738631	0.7901459854
556	0.4262319385	0.7902298851
557	0.4261946796	0.7901984227
558	0.4261181848	0.7902089101
559	0.4260594842	0.7902089101
560	0.4260017469	0.7902193976
561	0.4258844745	0.7902928098
562	0.4258279169	0.7902718349
563	0.4257730861	0.7903032973
564	0.4257283504	0.7904501217
565	0.4256831365	0.7903767095
566	0.4256417774	0.7905759711
567	0.4255977239	0.7905969461
568	0.4255142055	0.7905130464
569	0.4254825899	0.7904501217
570	0.4254513052	0.7904710966
571	0.4253779599	0.7906074335
572	0.4253171727	0.7907962077
573	0.42529207	0.7908801074
574	0.4252535403	0.7909220572
575	0.4252123077	0.7909535196
576	0.4251293809	0.7909744945
577	0.4250696028	0.7908801074
578	0.4249950432	0.7907962077
579	0.4249611774	0.7907857203
580	0.424915879	0.7907857203
581	0.4248206155	0.7908801074
582	0.4247913709	0.790964007
583	0.4247464308	0.7910164443
584	0.4247021524	0.7910164443
585	0.4246513432	0.7910479067
586	0.4246062748	0.7910898565
587	0.4244303123	0.7909535196
588	0.4243704795	0.7909535196
589	0.4242945221	0.7911737562
590	0.4242476148	0.7912471684
591	0.4241874104	0.7912786308
592	0.4241601736	0.7912681433
593	0.4240767303	0.7912576558
594	0.4240410173	0.7912786308
595	0.4239925433	0.7912681433
596	0.4239536335	0.7912996057
597	0.4239240318	0.7914254552
598	0.4238627812	0.791467405
599	0.4238262597	0.7915408172
600	0.4237939093	0.7915303297
601	0.4237465918	0.7915932545
602	0.423713594	0.7916037419
603	0.4236762777	0.7916352043
604	0.4236293034	0.7915932545
605	0.4235582272	0.7916352043
606	0.4234931169	0.7916352043
607	0.4234507474	0.7916352043
608	0.4233896157	0.7917820287
609	0.4233143295	0.7917610538
610	0.4232811636	0.791719104
611	0.423218628	0.7917400789
612	0.4231727858	0.7919603155
613	0.4231021506	0.7920442151
614	0.4230761542	0.7920861649
615	0.4230432756	0.7921386022
616	0.4229773201	0.7922749392
617	0.4229439316	0.7922749392
618	0.4228938728	0.7924846883
619	0.4228632268	0.7925371256
620	0.4228320829	0.7925371256
621	0.4227877104	0.7925266381
622	0.4227428076	0.7925161507
623	0.4227146397	0.7924846883
624	0.4226376266	0.7925161507
625	0.4226008763	0.7925161507
626	0.4225503806	0.7924951758
627	0.4225271408	0.7924846883
628	0.4224924096	0.7924951758
629	0.4224392689	0.7927468747
630	0.4224088081	0.7927573622
631	0.4223787285	0.7927258998
632	0.4223506491	0.7927154124
633	0.4223104648	0.7927049249
634	0.4222765544	0.7928097995
635	0.4222460815	0.7928517493
636	0.4222012126	0.7928307744
637	0.4221733581	0.7928307744
638	0.4221525036	0.7928202869
639	0.4220725593	0.7929566239
640	0.4220173994	0.7929461364
641	0.4219874321	0.7929671113
642	0.4219121552	0.7930090612
643	0.4218894794	0.7930614984
644	0.4218503108	0.7931558856
645	0.4218199795	0.7932188103
646	0.4217950267	0.793166373
647	0.4217410932	0.7932922225
648	0.421709987	0.79330271
649	0.421598047	0.7932292978
650	0.4215673027	0.7932188103
651	0.4215324315	0.7932397852
652	0.421481707	0.7933761222
653	0.4214342329	0.7934914842
654	0.421404578	0.7935544089
655	0.4213861849	0.7935858713
656	0.4213539135	0.7935229466
657	0.4212655238	0.7935229466
658	0.4212342601	0.7934600218
659	0.4211964074	0.793418072
660	0.4211258305	0.7933970971
661	0.42107747	0.7935648964
662	0.4210473788	0.793533434
663	0.4210077234	0.7934809967
664	0.4209810853	0.7935229466
665	0.4209312113	0.7936068462
666	0.420874264	0.7936278211
667	0.4208261388	0.7936592835
668	0.4207762468	0.7936383086
669	0.4207411771	0.7936068462
670	0.4207089841	0.793669771
671	0.4206689319	0.7936173337
672	0.4206366445	0.7937012333
673	0.4205942448	0.793648796
674	0.4205411892	0.7938375703
675	0.4205019241	0.7939214699
676	0.4204386484	0.7939109825
677	0.4204109794	0.7939424448
678	0.4203783974	0.7939739072
679	0.4203385434	0.793785133
680	0.420283267	0.7938165954
681	0.4202213144	0.793900495
682	0.420183293	0.7939109825
683	0.4201057566	0.7938795201
684	0.4200681003	0.7938061079
685	0.4200325717	0.7938480577
686	0.4200055653	0.7937641581
687	0.4199709719	0.7937431832
688	0.4199524915	0.7937956204
689	0.4199263253	0.7938690326
690	0.4198777438	0.7939109825
691	0.4197985517	0.793900495
692	0.4197605617	0.7938795201
693	0.419694895	0.7941102441
694	0.4196659738	0.7942570685
695	0.4195951657	0.7941941438
696	0.4195665067	0.7941731689
697	0.4195326717	0.7941836563
698	0.4194971005	0.7942046313
699	0.4194590559	0.794152194
700	0.4194280092	0.7942256062
701	0.4193856412	0.7942151187
702	0.4193091925	0.7942360936
703	0.4192729557	0.7942570685
704	0.4192224489	0.7943199933
705	0.4191584302	0.7943619431
706	0.4191311764	0.7944563302
707	0.419100319	0.7945087675
708	0.4190364536	0.7945087675
709	0.4190051366	0.7945087675
710	0.4189732428	0.7944982801
711	0.4189338615	0.7945297424
712	0.4189001048	0.794519255
713	0.4188670859	0.7944563302
714	0.4188374313	0.7945716923
715	0.4187943849	0.7945507173
716	0.4187165414	0.7946451045
717	0.418661317	0.7945821797
718	0.4186314197	0.7946136421
719	0.4185874654	0.7946031546
720	0.4185266897	0.7947185167
721	0.4184691847	0.7948233912
722	0.4184470443	0.7948129038
723	0.4184078754	0.7948968034
724	0.4183784402	0.7948548536
725	0.4183510159	0.7948443661
726	0.4183156365	0.7949597282
727	0.4182578714	0.795001678
728	0.4182147072	0.7950226529
729	0.4181583639	0.7950226529
730	0.4181251629	0.7951065526
731	0.4180693785	0.7952009397
732	0.4180247819	0.7951065526
733	0.4180031056	0.7951065526
734	0.4179737528	0.7951485024
735	0.4179511888	0.7951589898
736	0.4179180286	0.7951694773
737	0.4178781588	0.7952953268
738	0.417834908	0.7953163017
739	0.4178035177	0.7953058142
740	0.4177811202	0.7953477641
741	0.4177448868	0.7954421512
742	0.4177050067	0.7954316637
743	0.4175968449	0.7955365383
744	0.4175630939	0.7955470258
745	0.4175140533	0.7955050759
746	0.4174747387	0.7955889756
747	0.417439841	0.7956099505
748	0.4173977603	0.7956309254
749	0.4173701846	0.7956414129
750	0.4173133387	0.7957358
751	0.4172684518	0.7957882373
752	0.4172465257	0.7958196996
753	0.41717457	0.7958721369
754	0.4171357719	0.7959035993
755	0.4171233674	0.7960084739
756	0.4170918477	0.7959979864
757	0.4170480312	0.7959979864
758	0.4170237125	0.7959979864
759	0.416998006	0.7960609112
760	0.4169527686	0.7960713986
761	0.4169083232	0.7960713986
762	0.4168603251	0.7960923735
763	0.4168439175	0.7960609112
764	0.4167908181	0.7960294488
765	0.4167202401	0.7962077355
766	0.4166919922	0.7962391979
767	0.4166703882	0.7962706603
768	0.4165971002	0.7963021227
769	0.4165622279	0.796333585
770	0.4164732809	0.7963650474
771	0.4164271828	0.7963021227
772	0.4163902855	0.7964594345
773	0.4163670355	0.7964174847
774	0.4163332155	0.7964489471
775	0.4163080062	0.796469922
776	0.4162417313	0.7964489471
777	0.4161867397	0.7964069972
778	0.4161599804	0.7964069972
779	0.4161296704	0.7964594345
780	0.416101004	0.7965643091
781	0.4160491383	0.7965328467
782	0.4160173931	0.7965433342
783	0.4159896536	0.7966691837
784	0.4159523895	0.7966691837
785	0.4158969262	0.7966377213
786	0.4158379405	0.7966796711
787	0.4157995119	0.7967216209
788	0.4157646597	0.7967530833
789	0.4157424126	0.7967950331
790	0.4156923099	0.7968474704
791	0.4156524227	0.7969838074
792	0.4156088833	0.7970047823
793	0.4155732903	0.7969942948
794	0.4155368658	0.7970047823
795	0.4155052349	0.7970152697
796	0.4154711027	0.7971096569
797	0.4154363368	0.7970886819
798	0.4153890568	0.7970991694
799	0.4153100085	0.7970362447
800	0.4152682268	0.7971516067
801	0.4152362653	0.7970572196
802	0.4152186314	0.7971096569
803	0.415133691	0.7971201443
804	0.4151044227	0.7971306318
805	0.4150868893	0.7971201443
806	0.4150546585	0.7972250189
807	0.4150218023	0.7972984311
808	0.4149859563	0.7973298934
809	0.4149538906	0.7974033056
810	0.4149299719	0.79755013
811	0.4148922091	0.7976130548
812	0.4148405942	0.7976550046
813	0.4147514225	0.7976550046
814	0.414723651	0.7977179294
815	0.4146962059	0.7977389043
816	0.4146291941	0.7977703666
817	0.4145769463	0.7977493917
818	0.4145452435	0.7977913416
819	0.4145188289	0.7977808541
820	0.4144563758	0.7977598792
821	0.4144179861	0.7977493917
822	0.414396527	0.7977284168
823	0.4143661297	0.7977493917
824	0.4143137734	0.7978437788
825	0.4142386295	0.7977074419
826	0.4141937726	0.7977598792
827	0.4141576543	0.7975291551
828	0.4141283275	0.7976130548
829	0.4140868133	0.7976130548
830	0.4140649512	0.7976340297
831	0.4140289634	0.7976340297
832	0.4139838522	0.7976759795
833	0.4139494096	0.7977598792
834	0.4139255952	0.7977913416
835	0.4138929311	0.7978647538
836	0.4138556143	0.7977389043
837	0.4138338802	0.7977284168
838	0.4138043555	0.7977074419
839	0.4137677231	0.797801829
840	0.4137372255	0.797801829
841	0.4137001442	0.7978123165
842	0.4136649212	0.7979067036
843	0.4136371271	0.797917191
844	0.4135676979	0.7979591409
845	0.4135257413	0.7979906032
846	0.413499417	0.7980325531
847	0.4134745265	0.7981269402
848	0.4133946215	0.7981374276
849	0.4133691092	0.79816889
850	0.4133313346	0.7982527897
851	0.4132979514	0.7982632771
852	0.4132702047	0.7982947395
853	0.4132314153	0.7981479151
854	0.4131854346	0.7982213273
855	0.413150552	0.7984310764
856	0.4131246376	0.7983576642
857	0.4131012762	0.798420589
858	0.4130701581	0.7984101015
859	0.4130469031	0.7983996141
860	0.4130027656	0.7984625388
861	0.4129835918	0.7984101015
862	0.4129440507	0.7984415639
863	0.4129035394	0.7985044886
864	0.4128840448	0.7985254635
865	0.4127819298	0.7984835137
866	0.4127391966	0.7984415639
867	0.4127089024	0.7985044886
868	0.4126652286	0.7987771625
869	0.412632738	0.799018374
870	0.4126053344	0.7990498364
871	0.4125840392	0.7990498364
872	0.4125441059	0.7991232486
873	0.4125154589	0.7991127611
874	0.4125001546	0.7991442235
875	0.4124355968	0.7991337361
876	0.4124104746	0.7991651984
877	0.4123650582	0.7992281232
878	0.4123033431	0.7991022737
879	0.4122338048	0.7991022737
880	0.4122058102	0.7992386106
881	0.4121418259	0.7992386106
882	0.4121061248	0.7991651984
